temperature,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24,hour_sin,hour_cos,dow_sin,dow_cos
26,0,15,6,1,0,29501.0,32324.0,36376.0,26200.0,28174.0,30170.0,26.0,24.0,29843.0,36733.333333333336,42585.66666666666,13850.160939785825,0.0,1.0,0.7818314824680298,0.6234898018587336
25,1,15,6,1,0,27704.0,29501.0,32324.0,24916.0,27158.0,29111.0,26.0,23.0,27727.33333333333,32847.666666666664,42629.875,13792.88382783098,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336
25,2,15,6,1,0,25977.0,27704.0,29501.0,24413.0,25874.0,28973.0,25.0,23.0,26303.33333333333,29518.5,42663.875,13746.95537932254,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336
25,3,15,6,1,0,25229.0,25977.0,27704.0,23986.0,24847.0,28045.0,25.0,24.0,25322.666666666668,27582.83333333333,42696.208333333336,13701.953231054778,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336
25,4,15,6,1,0,24762.0,25229.0,25977.0,23903.0,24541.0,28006.0,25.0,24.0,24929.666666666668,26328.5,42733.5,13649.6995029831,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
25,5,15,6,1,0,24798.0,24762.0,25229.0,25902.0,25637.0,29308.0,25.0,24.0,25457.666666666668,25880.5,42771.458333333336,13602.041355681313,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336
24,6,15,6,1,0,26813.0,24798.0,24762.0,29947.0,25479.0,32072.0,25.0,24.0,27168.0,26245.33333333333,42769.208333333336,13604.259249856894,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
24,7,15,6,1,0,29893.0,26813.0,24798.0,39742.0,27022.0,43132.0,24.0,24.0,32602.33333333333,28766.0,42825.833333333336,13593.93563534744,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
24,8,15,6,1,0,41101.0,29893.0,26813.0,48331.0,31279.0,52154.0,24.0,24.0,40046.0,32751.83333333333,42859.708333333336,13609.254857661945,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
24,9,15,6,1,0,49144.0,41101.0,29893.0,59142.0,41123.0,58201.0,24.0,25.0,49565.0,38366.5,42830.875,13573.945677089005,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
26,10,15,6,1,0,58450.0,49144.0,41101.0,59833.0,43247.0,59727.0,24.0,28.0,56313.0,44457.66666666666,42893.875,13659.526604924866,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
27,11,15,6,1,0,61345.0,58450.0,49144.0,58964.0,44203.0,59887.0,26.0,30.0,60857.66666666666,50451.833333333336,43052.79166666666,13875.102418671417,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
27,12,15,6,1,0,62778.0,61345.0,58450.0,57521.0,43970.0,58630.0,27.0,30.0,62007.333333333336,55786.16666666666,43235.208333333336,14100.534433223958,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
28,13,15,6,1,0,61899.0,62778.0,61345.0,58464.0,43852.0,58729.0,27.0,23.0,62212.333333333336,59262.66666666666,43380.875,14281.592160395418,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336
28,14,15,6,1,0,61960.0,61899.0,62778.0,59166.0,42231.0,58630.0,28.0,23.0,62127.333333333336,61492.5,43520.75,14458.2612679154,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
30,15,15,6,1,0,62523.0,61960.0,61899.0,58371.0,41783.0,57948.0,28.0,25.0,62100.66666666666,62054.0,43664.41666666666,14628.368805365672,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
31,16,15,6,1,0,61819.0,62523.0,61960.0,52878.0,41331.0,52634.0,30.0,29.0,60112.66666666666,61162.5,43794.333333333336,14727.26508648278,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
31,17,15,6,1,0,55996.0,61819.0,62523.0,47239.0,41117.0,46582.0,31.0,31.0,55641.66666666666,58884.5,43872.29166666666,14751.224669804758,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
31,18,15,6,1,0,49110.0,55996.0,61819.0,48938.0,44255.0,48638.0,31.0,31.0,51747.0,56923.833333333336,43922.16666666666,14771.107060647146,-1.0,-1.8369701987210292e-16,0.7818314824680298,0.6234898018587336
31,19,15,6,1,0,50135.0,49110.0,55996.0,49291.0,44133.0,48492.0,31.0,30.0,49839.333333333336,54976.0,43963.083333333336,14787.976049646755,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
29,20,15,6,1,0,50273.0,50135.0,49110.0,45204.0,41835.0,45071.0,31.0,29.0,49151.333333333336,52396.5,44039.833333333336,14799.472004878657,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
28,21,15,6,1,0,47046.0,50273.0,50135.0,36376.0,32959.0,37858.0,29.0,28.0,45133.333333333336,48440.16666666666,44110.875,14765.136337692613,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
27,22,15,6,1,0,38081.0,47046.0,50273.0,32324.0,30064.0,34144.0,28.0,27.0,39449.333333333336,44644.333333333336,44148.25,14735.107742926442,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
27,23,15,6,1,0,33221.0,38081.0,47046.0,29501.0,27889.0,31145.0,27.0,26.0,33809.666666666664,41480.5,44174.333333333336,14708.582817278906,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336
27,0,16,6,2,0,30127.0,33221.0,38081.0,27704.0,26200.0,29707.0,27.0,26.0,30566.0,37849.66666666666,44201.25,14677.690335572392,0.0,1.0,0.9749279121818236,-0.2225209339563143
27,1,16,6,2,0,28350.0,30127.0,33221.0,25977.0,24916.0,28700.0,27.0,25.0,28611.666666666668,34030.5,44258.79166666666,14605.668896398774,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143
27,2,16,6,2,0,27358.0,28350.0,30127.0,25229.0,24413.0,27808.0,27.0,25.0,27432.33333333333,30621.0,44315.458333333336,14531.075351389256,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
26,3,16,6,2,0,26589.0,27358.0,28350.0,24762.0,23986.0,26802.0,27.0,25.0,26499.0,28532.5,44348.29166666666,14485.79257629366,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143
26,4,16,6,2,0,25550.0,26589.0,27358.0,24798.0,23903.0,27057.0,26.0,25.0,25809.666666666668,27210.666666666668,44368.79166666666,14457.242478603714,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
25,5,16,6,2,0,25290.0,25550.0,26589.0,26813.0,25902.0,28677.0,26.0,25.0,26131.666666666668,26782.0,44399.708333333336,14418.809591698802,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143
25,6,16,6,2,0,27555.0,25290.0,25550.0,29893.0,29947.0,31577.0,25.0,24.0,28065.666666666668,27282.33333333333,44460.5,14357.935273023992,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
25,7,16,6,2,0,31352.0,27555.0,25290.0,41101.0,39742.0,43387.0,25.0,24.0,33831.0,29820.33333333333,44522.375,14346.02300234091,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
25,8,16,6,2,0,42586.0,31352.0,27555.0,49144.0,48331.0,52018.0,25.0,24.0,41543.333333333336,33837.5,44586.875,14371.16324090496,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
25,9,16,6,2,0,50692.0,42586.0,31352.0,58450.0,59142.0,57406.0,25.0,24.0,50366.66666666666,39216.16666666666,44560.708333333336,14345.37271699455,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143
23,10,16,6,2,0,57822.0,50692.0,42586.0,61345.0,59833.0,59364.0,25.0,26.0,55914.333333333336,44872.66666666666,44472.54166666666,14243.87480250692,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
23,11,16,6,2,0,59229.0,57822.0,50692.0,62778.0,58964.0,60336.0,23.0,27.0,58772.333333333336,50157.833333333336,44326.208333333336,14064.549913134677,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143
23,12,16,6,2,0,59266.0,59229.0,57822.0,61899.0,57521.0,59770.0,23.0,27.0,58949.66666666666,54658.16666666666,44178.5,13889.499136429224,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
23,13,16,6,2,0,58354.0,59266.0,59229.0,61960.0,58464.0,58110.0,23.0,28.0,58775.66666666666,57345.0,44042.958333333336,13723.310756833487,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143
23,14,16,6,2,0,58707.0,58354.0,59266.0,62523.0,59166.0,58842.0,23.0,28.0,58610.333333333336,58691.333333333336,43886.583333333336,13523.505909330934,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
24,15,16,6,2,0,58770.0,58707.0,58354.0,61819.0,58371.0,64615.0,23.0,30.0,58537.333333333336,58743.5,43733.083333333336,13330.644972545642,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143
24,16,16,6,2,0,58135.0,58770.0,58707.0,55996.0,52878.0,52062.0,24.0,31.0,56425.0,57600.333333333336,43582.0,13205.581115903004,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143
24,17,16,6,2,0,52370.0,58135.0,58770.0,49110.0,47239.0,45537.0,24.0,31.0,52117.0,55363.66666666666,43446.0,13162.913279361765,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
25,18,16,6,2,0,45846.0,52370.0,58135.0,50135.0,48938.0,46609.0,24.0,31.0,48355.66666666666,53446.5,43309.16666666666,13107.307157747337,-1.0,-1.8369701987210292e-16,0.9749279121818236,-0.2225209339563143
25,19,16,6,2,0,46851.0,45846.0,52370.0,50273.0,49291.0,46903.0,25.0,31.0,46309.0,51367.0,43140.708333333336,13039.72148435276,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143
25,20,16,6,2,0,46230.0,46851.0,45846.0,47046.0,45204.0,43853.0,25.0,29.0,45361.333333333336,48739.16666666666,42972.25,13013.164439035934,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
25,21,16,6,2,0,43003.0,46230.0,46851.0,38081.0,36376.0,37148.0,25.0,28.0,41171.333333333336,44763.5,42813.91666666666,13098.104997078424,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143
24,22,16,6,2,0,34281.0,43003.0,46230.0,33221.0,32324.0,34316.0,25.0,27.0,35929.0,41119.0,42700.66666666666,13196.03853489716,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
24,23,16,6,2,0,30503.0,34281.0,43003.0,30127.0,29501.0,30887.0,24.0,27.0,30787.33333333333,38074.333333333336,42594.458333333336,13311.391309960129,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143
24,0,17,6,3,0,27578.0,30503.0,34281.0,28350.0,27704.0,29564.0,24.0,27.0,28049.666666666668,34610.5,42499.375,13425.226805022785,0.0,1.0,0.4338837391175582,-0.900968867902419
23,1,17,6,3,0,26068.0,27578.0,30503.0,27358.0,25977.0,28416.0,24.0,27.0,26094.0,31011.5,42385.958333333336,13569.426390360191,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419
23,2,17,6,3,0,24636.0,26068.0,27578.0,26589.0,25229.0,27439.0,23.0,27.0,24877.33333333333,27832.33333333333,42275.083333333336,13714.213420093836,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
23,3,17,6,3,0,23928.0,24636.0,26068.0,25550.0,24762.0,26469.0,23.0,26.0,24063.0,26056.33333333333,42194.875,13821.493562131456,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419
23,4,17,6,3,0,23625.0,23928.0,24636.0,25290.0,24798.0,26805.0,23.0,26.0,23777.0,24935.5,42131.875,13905.091292517956,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
23,5,17,6,3,0,23778.0,23625.0,23928.0,27555.0,26813.0,28845.0,23.0,25.0,24432.666666666668,24655.0,42062.708333333336,13984.653043151144,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419
23,6,17,6,3,0,25895.0,23778.0,23625.0,31352.0,29893.0,31057.0,23.0,25.0,26321.33333333333,25192.166666666668,41976.833333333336,14059.41159219824,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
23,7,17,6,3,0,29291.0,25895.0,23778.0,42586.0,41101.0,42499.0,23.0,25.0,31727.666666666668,27752.33333333333,41868.958333333336,14064.465888803472,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
23,8,17,6,3,0,39997.0,29291.0,25895.0,50692.0,49144.0,50198.0,23.0,25.0,39084.0,31758.33333333333,41755.29166666666,14000.939414069577,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
23,9,17,6,3,0,47964.0,39997.0,29291.0,57822.0,58450.0,57583.0,23.0,25.0,48755.66666666666,37538.5,41775.458333333336,14025.41493140884,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419
25,10,17,6,3,0,58306.0,47964.0,39997.0,59229.0,61345.0,59890.0,23.0,23.0,55615.66666666666,43671.66666666666,41831.625,14100.8451976483,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
27,11,17,6,3,0,60577.0,58306.0,47964.0,59266.0,62778.0,60079.0,25.0,23.0,60348.0,49716.0,41952.25,14267.864558693253,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419
29,12,17,6,3,0,62161.0,60577.0,58306.0,58354.0,61899.0,60679.0,27.0,23.0,61505.66666666666,55130.66666666666,42094.958333333336,14454.950851823083,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
31,13,17,6,3,0,61779.0,62161.0,60577.0,58707.0,61960.0,68396.0,29.0,23.0,62097.66666666666,58856.66666666666,42246.875,14654.904700007506,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419
31,14,17,6,3,0,62353.0,61779.0,62161.0,58770.0,62523.0,69732.0,31.0,23.0,62423.0,61385.5,42428.833333333336,14894.137132695338,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419
32,15,17,6,3,0,63137.0,62353.0,61779.0,58135.0,61819.0,68585.0,31.0,24.0,62597.0,62051.333333333336,42602.41666666666,15107.8853149077,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419
31,16,17,6,3,0,62301.0,63137.0,62353.0,52370.0,55996.0,60941.0,32.0,24.0,60296.0,61196.833333333336,42730.75,15207.217989437084,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419
31,17,17,6,3,0,55450.0,62301.0,63137.0,45846.0,49110.0,53269.0,31.0,24.0,55514.0,58968.5,42853.458333333336,15245.28221815621,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
31,18,17,6,3,0,48791.0,55450.0,62301.0,46851.0,50135.0,54702.0,31.0,25.0,51346.66666666666,56971.833333333336,42976.29166666666,15290.6999085666,-1.0,-1.8369701987210292e-16,0.4338837391175582,-0.900968867902419
30,19,17,6,3,0,49799.0,48791.0,55450.0,46230.0,50273.0,54743.0,31.0,25.0,49175.0,54735.5,43089.0,15325.655239556228,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419
29,20,17,6,3,0,48935.0,49799.0,48791.0,43003.0,47046.0,53095.0,30.0,25.0,48275.66666666666,51894.833333333336,43217.75,15337.875934941265,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
28,21,17,6,3,0,46093.0,48935.0,49799.0,34281.0,38081.0,43150.0,29.0,25.0,44206.333333333336,47776.5,43355.66666666666,15268.749542110789,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419
28,22,17,6,3,0,37591.0,46093.0,48935.0,30503.0,33221.0,39382.0,28.0,24.0,38921.333333333336,44048.16666666666,43463.04166666666,15183.257325033606,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
27,23,17,6,3,0,33080.0,37591.0,46093.0,27578.0,30127.0,34751.0,28.0,24.0,33508.333333333336,40892.0,43557.875,15086.52666198633,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419
27,0,18,6,4,0,29854.0,33080.0,37591.0,26068.0,28350.0,32714.0,27.0,24.0,30447.0,37326.66666666666,43655.333333333336,14975.778887101687,0.0,1.0,-0.433883739117558,-0.9009688679024191
26,1,18,6,4,0,28407.0,29854.0,33080.0,24636.0,27358.0,31074.0,27.0,23.0,28469.33333333333,33695.333333333336,43759.958333333336,14845.330463260296,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191
26,2,18,6,4,0,27147.0,28407.0,29854.0,23928.0,26589.0,29998.0,26.0,23.0,27256.0,30382.166666666668,43855.208333333336,14719.352215717943,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
26,3,18,6,4,0,26214.0,27147.0,28407.0,23625.0,25550.0,29326.0,26.0,23.0,26383.666666666668,28415.33333333333,43945.41666666666,14596.097905937348,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191
25,4,18,6,4,0,25790.0,26214.0,27147.0,23778.0,25290.0,29152.0,26.0,23.0,26073.0,27271.166666666668,44046.958333333336,14457.5168157069,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
25,5,18,6,4,0,26215.0,25790.0,26214.0,25895.0,27555.0,31569.0,25.0,23.0,26541.33333333333,26898.666666666668,44118.79166666666,14367.40818047131,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191
25,6,18,6,4,0,27619.0,26215.0,25790.0,29291.0,31352.0,36280.0,25.0,23.0,28457.666666666668,27420.666666666668,44212.458333333336,14273.558405786707,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
25,7,18,6,4,0,31539.0,27619.0,26215.0,39997.0,42586.0,49925.0,25.0,23.0,33716.0,29894.5,44295.5,14253.750886970933,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
25,8,18,6,4,0,41990.0,31539.0,27619.0,47964.0,50692.0,59963.0,25.0,23.0,41509.333333333336,34025.333333333336,44421.958333333336,14301.09717432517,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
26,9,18,6,4,0,50999.0,41990.0,31539.0,58306.0,57822.0,69024.0,25.0,23.0,50931.0,39694.333333333336,44484.375,14367.443331948029,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
28,10,18,6,4,0,59804.0,50999.0,41990.0,60577.0,59229.0,72441.0,26.0,25.0,57556.0,45636.0,44538.04166666666,14432.42614959122,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
30,11,18,6,4,0,61865.0,59804.0,50999.0,62161.0,59266.0,72521.0,28.0,27.0,62336.66666666666,51923.0,44670.54166666666,14614.698274352471,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
27,12,18,6,4,0,65341.0,61865.0,59804.0,61779.0,58354.0,69928.0,30.0,29.0,63352.0,57141.5,44715.16666666666,14670.736763653167,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
26,13,18,6,4,0,62850.0,65341.0,61865.0,62353.0,58707.0,69887.0,27.0,31.0,63794.333333333336,60675.16666666666,44750.125,14715.523850719204,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191
27,14,18,6,4,0,63192.0,62850.0,65341.0,63137.0,58770.0,71076.0,26.0,31.0,63775.333333333336,63056.0,44839.583333333336,14838.175725550554,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
29,15,18,6,4,0,65284.0,63192.0,62850.0,62301.0,58135.0,69993.0,27.0,32.0,64338.0,63845.0,44932.79166666666,14959.164115740748,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
30,16,18,6,4,0,64538.0,65284.0,63192.0,55450.0,52370.0,63137.0,29.0,31.0,62687.333333333336,63240.833333333336,45049.04166666666,15054.982389140076,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
30,17,18,6,4,0,58240.0,64538.0,65284.0,48791.0,45846.0,55353.0,30.0,31.0,58166.66666666666,60971.0,45171.16666666666,15098.48185765033,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
30,18,18,6,4,0,51722.0,58240.0,64538.0,49799.0,46851.0,56727.0,30.0,31.0,54350.333333333336,59344.16666666666,45308.25,15157.147532635752,-1.0,-1.8369701987210292e-16,-0.433883739117558,-0.9009688679024191
30,19,18,6,4,0,53089.0,51722.0,58240.0,48935.0,46230.0,56233.0,30.0,30.0,52713.333333333336,57700.333333333336,45491.333333333336,15229.225960708509,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
29,20,18,6,4,0,53329.0,53089.0,51722.0,46093.0,43003.0,52908.0,30.0,29.0,52209.0,55187.833333333336,45662.833333333336,15259.441723409942,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
28,21,18,6,4,0,50209.0,53329.0,53089.0,37591.0,34281.0,43057.0,29.0,28.0,47728.333333333336,51039.333333333336,45748.5,15217.870710336616,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
27,22,18,6,4,0,39647.0,50209.0,53329.0,33080.0,30503.0,38377.0,28.0,28.0,41997.66666666666,47355.5,45875.875,15119.700941120243,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
27,23,18,6,4,0,36137.0,39647.0,50209.0,29854.0,27578.0,35646.0,27.0,27.0,36218.0,44213.5,46001.54166666666,14992.74679123255,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191
27,0,19,6,5,1,32870.0,36137.0,39647.0,28407.0,26068.0,34072.0,27.0,27.0,33408.0,40568.16666666666,46118.625,14859.753446993467,0.0,1.0,-0.9749279121818236,-0.2225209339563146
26,1,19,6,5,1,31217.0,32870.0,36137.0,27147.0,24636.0,32739.0,27.0,26.0,31575.666666666668,36786.66666666666,46264.16666666666,14681.901261984642,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146
26,2,19,6,5,1,30640.0,31217.0,32870.0,26214.0,23928.0,30942.0,26.0,26.0,30382.666666666668,33300.333333333336,46392.375,14511.650302616668,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
26,3,19,6,5,1,29291.0,30640.0,31217.0,25790.0,23625.0,30178.0,26.0,26.0,29441.0,31424.5,46500.79166666666,14359.964602654576,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
26,4,19,6,5,1,28392.0,29291.0,30640.0,26215.0,23778.0,30207.0,26.0,25.0,28706.33333333333,30141.0,46593.333333333336,14230.119980754427,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
25,5,19,6,5,1,28436.0,28392.0,29291.0,27619.0,25895.0,31505.0,26.0,25.0,28713.666666666668,29548.166666666668,46663.91666666666,14135.801393491336,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146
25,6,19,6,5,1,29313.0,28436.0,28392.0,31539.0,29291.0,31193.0,25.0,25.0,29074.666666666668,29257.83333333333,46577.91666666666,14237.730815525416,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
25,7,19,6,5,1,29475.0,29313.0,28436.0,41990.0,39997.0,35801.0,25.0,25.0,30623.33333333333,29664.83333333333,46206.75,14476.64227598914,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146
25,8,19,6,5,1,33082.0,29475.0,29313.0,50999.0,47964.0,44497.0,25.0,25.0,34437.333333333336,31575.5,45779.91666666666,14480.22096851774,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
25,9,19,6,5,1,40755.0,33082.0,29475.0,59804.0,58306.0,50593.0,25.0,26.0,41551.66666666666,35313.166666666664,45405.5,14215.590409675266,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
27,10,19,6,5,1,50818.0,40755.0,33082.0,61865.0,60577.0,52284.0,25.0,28.0,48414.66666666666,39519.0,45064.083333333336,13897.943275790863,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
29,11,19,6,5,1,53671.0,50818.0,40755.0,65341.0,62161.0,52308.0,27.0,30.0,53051.0,43744.16666666666,44619.208333333336,13381.9640918181,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
30,12,19,6,5,1,54664.0,53671.0,50818.0,62850.0,61779.0,48489.0,29.0,27.0,50755.66666666666,46153.66666666666,43830.958333333336,12806.195044583934,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
31,13,19,6,5,1,43932.0,54664.0,53671.0,63192.0,62353.0,46774.0,30.0,26.0,46901.66666666666,47658.16666666666,42952.5,12125.365425241846,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146
31,14,19,6,5,1,42109.0,43932.0,54664.0,65284.0,63137.0,46549.0,31.0,27.0,42768.66666666666,47909.833333333336,41993.375,11153.595364227212,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
31,15,19,6,5,1,42265.0,42109.0,43932.0,64538.0,62301.0,45582.0,31.0,29.0,41844.333333333336,46300.0,41019.25,10067.001316181364,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
31,16,19,6,5,1,41159.0,42265.0,42109.0,58240.0,55450.0,45350.0,31.0,30.0,41416.66666666666,44159.16666666666,40293.66666666666,9375.66615217812,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
29,17,19,6,5,1,40826.0,41159.0,42265.0,51722.0,48791.0,44580.0,31.0,30.0,41013.333333333336,41891.0,39849.208333333336,9057.793790212454,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146
29,18,19,6,5,1,41055.0,40826.0,41159.0,53089.0,49799.0,46866.0,29.0,30.0,41718.333333333336,41781.333333333336,39440.25,8646.252368612411,-1.0,-1.8369701987210292e-16,-0.9749279121818236,-0.2225209339563146
29,19,19,6,5,1,43274.0,41055.0,40826.0,53329.0,48935.0,47611.0,29.0,30.0,42620.66666666666,42018.66666666666,39032.083333333336,8180.78731682867,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
27,20,19,6,5,1,43533.0,43274.0,41055.0,50209.0,46093.0,44420.0,29.0,29.0,42515.333333333336,41764.333333333336,38637.5,7839.517675935209,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
25,21,19,6,5,1,40739.0,43533.0,43274.0,39647.0,37591.0,35171.0,27.0,28.0,39515.0,40616.66666666666,38413.583333333336,7886.039679004711,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
24,22,19,6,5,1,34273.0,40739.0,43533.0,36137.0,33080.0,32470.0,25.0,27.0,35752.333333333336,39186.5,38251.41666666666,7974.412170875704,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
