time,temperature,load,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24
2009-02-28 05:00:00,23,25258,5,28,2,5,1,25053.0,25321.0,26138.0,25994.0,25987.0,26894.0,23.0,24.0
2009-02-28 06:00:00,23,26951,6,28,2,5,1,25258.0,25053.0,25321.0,29195.0,29561.0,28282.0,23.0,24.0
2009-02-28 07:00:00,23,28307,7,28,2,5,1,26951.0,25258.0,25053.0,38123.0,38859.0,29582.0,23.0,24.0
2009-02-28 08:00:00,24,34722,8,28,2,5,1,28307.0,26951.0,25258.0,49302.0,49668.0,35776.0,23.0,24.0
2009-02-28 09:00:00,25,46055,9,28,2,5,1,34722.0,28307.0,26951.0,60139.0,60133.0,45455.0,24.0,25.0
2009-02-28 10:00:00,27,51552,10,28,2,5,1,46055.0,34722.0,28307.0,64600.0,65831.0,52086.0,25.0,26.0
2009-02-28 11:00:00,29,53353,11,28,2,5,1,51552.0,46055.0,34722.0,66476.0,66574.0,52899.0,27.0,28.0
2009-02-28 12:00:00,30,51630,12,28,2,5,1,53353.0,51552.0,46055.0,64570.0,66111.0,53211.0,29.0,29.0
2009-02-28 13:00:00,31,48244,13,28,2,5,1,51630.0,53353.0,51552.0,63330.0,64727.0,49199.0,30.0,30.0
2009-02-28 14:00:00,31,47562,14,28,2,5,1,48244.0,51630.0,53353.0,65015.0,65044.0,48331.0,31.0,31.0
2009-02-28 15:00:00,34,46977,15,28,2,5,1,47562.0,48244.0,51630.0,66060.0,64427.0,47672.0,31.0,31.0
2009-02-28 16:00:00,29,45900,16,28,2,5,1,46977.0,47562.0,48244.0,62890.0,60607.0,46644.0,34.0,30.0
2009-02-28 17:00:00,26,45636,17,28,2,5,1,45900.0,46977.0,47562.0,52454.0,51235.0,46293.0,29.0,29.0
2009-02-28 18:00:00,26,45738,18,28,2,5,1,45636.0,45900.0,46977.0,48798.0,48193.0,46751.0,26.0,29.0
2009-02-28 19:00:00,27,48356,19,28,2,5,1,45738.0,45636.0,45900.0,50535.0,49846.0,49497.0,26.0,26.0
2009-02-28 20:00:00,25,47004,20,28,2,5,1,48356.0,45738.0,45636.0,48548.0,48138.0,48563.0,27.0,25.0
2009-02-28 21:00:00,25,39931,21,28,2,5,1,47004.0,48356.0,45738.0,39680.0,38988.0,40555.0,25.0,24.0
2009-02-28 22:00:00,24,33645,22,28,2,5,1,39931.0,47004.0,48356.0,33851.0,33997.0,35105.0,25.0,24.0
2009-02-28 23:00:00,23,30584,23,28,2,5,1,33645.0,39931.0,47004.0,30908.0,30389.0,32743.0,24.0,24.0
2009-03-01 00:00:00,23,28755,0,1,3,6,1,30584.0,33645.0,39931.0,28789.0,27951.0,30376.0,23.0,24.0
2009-03-01 01:00:00,24,27261,1,1,3,6,1,28755.0,30584.0,33645.0,27349.0,26641.0,28536.0,23.0,24.0
2009-03-01 02:00:00,23,25985,2,1,3,6,1,27261.0,28755.0,30584.0,26138.0,25889.0,27378.0,24.0,24.0
2009-03-01 03:00:00,23,25126,3,1,3,6,1,25985.0,27261.0,28755.0,25321.0,25469.0,26391.0,23.0,24.0
2009-03-01 04:00:00,23,24460,4,1,3,6,1,25126.0,25985.0,27261.0,25053.0,25167.0,25922.0,23.0,23.0
2009-03-01 05:00:00,23,24449,5,1,3,6,1,24460.0,25126.0,25985.0,25258.0,25994.0,25787.0,23.0,23.0
2009-03-01 06:00:00,23,25509,6,1,3,6,1,24449.0,24460.0,25126.0,26951.0,29195.0,26689.0,23.0,23.0
2009-03-01 07:00:00,23,25206,7,1,3,6,1,25509.0,24449.0,24460.0,28307.0,38123.0,27150.0,23.0,23.0
2009-03-01 08:00:00,23,27254,8,1,3,6,1,25206.0,25509.0,24449.0,34722.0,49302.0,28305.0,23.0,24.0
2009-03-01 09:00:00,26,36922,9,1,3,6,1,27254.0,25206.0,25509.0,46055.0,60139.0,38271.0,23.0,25.0
2009-03-01 10:00:00,28,43175,10,1,3,6,1,36922.0,27254.0,25206.0,51552.0,64600.0,43395.0,26.0,27.0
2009-03-01 11:00:00,29,44530,11,1,3,6,1,43175.0,36922.0,27254.0,53353.0,66476.0,44165.0,28.0,29.0
2009-03-01 12:00:00,30,44409,12,1,3,6,1,44530.0,43175.0,36922.0,51630.0,64570.0,44226.0,29.0,30.0
2009-03-01 13:00:00,31,44383,13,1,3,6,1,44409.0,44530.0,43175.0,48244.0,63330.0,43936.0,30.0,31.0
2009-03-01 14:00:00,32,44733,14,1,3,6,1,44383.0,44409.0,44530.0,47562.0,65015.0,43668.0,31.0,31.0
2009-03-01 15:00:00,31,44475,15,1,3,6,1,44733.0,44383.0,44409.0,46977.0,66060.0,42617.0,32.0,34.0
2009-03-01 16:00:00,29,43961,16,1,3,6,1,44475.0,44733.0,44383.0,45900.0,62890.0,42278.0,31.0,29.0
2009-03-01 17:00:00,26,43423,17,1,3,6,1,43961.0,44475.0,44733.0,45636.0,52454.0,41989.0,29.0,26.0
2009-03-01 18:00:00,26,44991,18,1,3,6,1,43423.0,43961.0,44475.0,45738.0,48798.0,42871.0,26.0,26.0
2009-03-01 19:00:00,25,48009,19,1,3,6,1,44991.0,43423.0,43961.0,48356.0,50535.0,47311.0,26.0,27.0
2009-03-01 20:00:00,26,46708,20,1,3,6,1,48009.0,44991.0,43423.0,47004.0,48548.0,46539.0,25.0,25.0
2009-03-01 21:00:00,25,38904,21,1,3,6,1,46708.0,48009.0,44991.0,39931.0,39680.0,39401.0,26.0,25.0
2009-03-01 22:00:00,25,32845,22,1,3,6,1,38904.0,46708.0,48009.0,33645.0,33851.0,33082.0,25.0,24.0
2009-03-01 23:00:00,25,30049,23,1,3,6,1,32845.0,38904.0,46708.0,30584.0,30908.0,30466.0,25.0,23.0
2009-03-02 00:00:00,25,28069,0,2,3,0,0,30049.0,32845.0,38904.0,28755.0,28789.0,28187.0,25.0,23.0
2009-03-02 01:00:00,24,26830,1,2,3,0,0,28069.0,30049.0,32845.0,27261.0,27349.0,26980.0,25.0,24.0
2009-03-02 02:00:00,24,25827,2,2,3,0,0,26830.0,28069.0,30049.0,25985.0,26138.0,25853.0,24.0,23.0
2009-03-02 03:00:00,24,25190,3,2,3,0,0,25827.0,26830.0,28069.0,25126.0,25321.0,25105.0,24.0,23.0
2009-03-02 04:00:00,24,25063,4,2,3,0,0,25190.0,25827.0,26830.0,24460.0,25053.0,25055.0,24.0,23.0
2009-03-02 05:00:00,24,25736,5,2,3,0,0,25063.0,25190.0,25827.0,24449.0,25258.0,26238.0,24.0,23.0
2009-03-02 06:00:00,24,29805,6,2,3,0,0,25736.0,25063.0,25190.0,25509.0,26951.0,29920.0,24.0,23.0
2009-03-02 07:00:00,24,38642,7,2,3,0,0,29805.0,25736.0,25063.0,25206.0,28307.0,39151.0,24.0,23.0
2009-03-02 08:00:00,24,50723,8,2,3,0,0,38642.0,29805.0,25736.0,27254.0,34722.0,50987.0,24.0,23.0
2009-03-02 09:00:00,25,61522,9,2,3,0,0,50723.0,38642.0,29805.0,36922.0,46055.0,61134.0,24.0,26.0
2009-03-02 10:00:00,28,66921,10,2,3,0,0,61522.0,50723.0,38642.0,43175.0,51552.0,66812.0,25.0,28.0
2009-03-02 11:00:00,30,68259,11,2,3,0,0,66921.0,61522.0,50723.0,44530.0,53353.0,68245.0,28.0,29.0
2009-03-02 12:00:00,31,68333,12,2,3,0,0,68259.0,66921.0,61522.0,44409.0,51630.0,66415.0,30.0,30.0
2009-03-02 13:00:00,31,67654,13,2,3,0,0,68333.0,68259.0,66921.0,44383.0,48244.0,64773.0,31.0,31.0
2009-03-02 14:00:00,32,68138,14,2,3,0,0,67654.0,68333.0,68259.0,44733.0,47562.0,64768.0,31.0,32.0
2009-03-02 15:00:00,31,67954,15,2,3,0,0,68138.0,67654.0,68333.0,44475.0,46977.0,63540.0,32.0,31.0
2009-03-02 16:00:00,32,63732,16,2,3,0,0,67954.0,68138.0,67654.0,43961.0,45900.0,60679.0,31.0,29.0
2009-03-02 17:00:00,32,53257,17,2,3,0,0,63732.0,67954.0,68138.0,43423.0,45636.0,51533.0,32.0,26.0
2009-03-02 18:00:00,27,49239,18,2,3,0,0,53257.0,63732.0,67954.0,44991.0,45738.0,47778.0,32.0,26.0
2009-03-02 19:00:00,26,50623,19,2,3,0,0,49239.0,53257.0,63732.0,48009.0,48356.0,50051.0,27.0,25.0
2009-03-02 20:00:00,26,49129,20,2,3,0,0,50623.0,49239.0,53257.0,46708.0,47004.0,48609.0,26.0,26.0
2009-03-02 21:00:00,26,40151,21,2,3,0,0,49129.0,50623.0,49239.0,38904.0,39931.0,40234.0,26.0,25.0
2009-03-02 22:00:00,26,34296,22,2,3,0,0,40151.0,49129.0,50623.0,32845.0,33645.0,33747.0,26.0,25.0
2009-03-02 23:00:00,26,30935,23,2,3,0,0,34296.0,40151.0,49129.0,30049.0,30584.0,30638.0,26.0,25.0
2009-03-03 00:00:00,25,28647,0,3,3,1,0,30935.0,34296.0,40151.0,28069.0,28755.0,28431.0,26.0,25.0
2009-03-03 01:00:00,25,27677,1,3,3,1,0,28647.0,30935.0,34296.0,26830.0,27261.0,27101.0,25.0,24.0
2009-03-03 02:00:00,25,26515,2,3,3,1,0,27677.0,28647.0,30935.0,25827.0,25985.0,25800.0,25.0,24.0
2009-03-03 03:00:00,25,25857,3,3,3,1,0,26515.0,27677.0,28647.0,25190.0,25126.0,25189.0,25.0,24.0
2009-03-03 04:00:00,25,25911,4,3,3,1,0,25857.0,26515.0,27677.0,25063.0,24460.0,25166.0,25.0,24.0
2009-03-03 05:00:00,25,26730,5,3,3,1,0,25911.0,25857.0,26515.0,25736.0,24449.0,26062.0,25.0,24.0
2009-03-03 06:00:00,25,30494,6,3,3,1,0,26730.0,25911.0,25857.0,29805.0,25509.0,30572.0,25.0,24.0
2009-03-03 07:00:00,25,39600,7,3,3,1,0,30494.0,26730.0,25911.0,38642.0,25206.0,39231.0,25.0,24.0
2009-03-03 08:00:00,25,51167,8,3,3,1,0,39600.0,30494.0,26730.0,50723.0,27254.0,50058.0,25.0,24.0
2009-03-03 09:00:00,27,60468,9,3,3,1,0,51167.0,39600.0,30494.0,61522.0,36922.0,60205.0,25.0,25.0
2009-03-03 10:00:00,23,63007,10,3,3,1,0,60468.0,51167.0,39600.0,66921.0,43175.0,65494.0,27.0,28.0
2009-03-03 11:00:00,22,64236,11,3,3,1,0,63007.0,60468.0,51167.0,68259.0,44530.0,65362.0,23.0,30.0
2009-03-03 12:00:00,24,63202,12,3,3,1,0,64236.0,63007.0,60468.0,68333.0,44409.0,64430.0,22.0,31.0
2009-03-03 13:00:00,25,62169,13,3,3,1,0,63202.0,64236.0,63007.0,67654.0,44383.0,62733.0,24.0,31.0
2009-03-03 14:00:00,24,62117,14,3,3,1,0,62169.0,63202.0,64236.0,68138.0,44733.0,62643.0,25.0,32.0
2009-03-03 15:00:00,25,61591,15,3,3,1,0,62117.0,62169.0,63202.0,67954.0,44475.0,61274.0,24.0,31.0
2009-03-03 16:00:00,25,58513,16,3,3,1,0,61591.0,62117.0,62169.0,63732.0,43961.0,57868.0,25.0,32.0
2009-03-03 17:00:00,25,49992,17,3,3,1,0,58513.0,61591.0,62117.0,53257.0,43423.0,49645.0,25.0,32.0
2009-03-03 18:00:00,25,47084,18,3,3,1,0,49992.0,58513.0,61591.0,49239.0,44991.0,46846.0,25.0,27.0
2009-03-03 19:00:00,25,49709,19,3,3,1,0,47084.0,49992.0,58513.0,50623.0,48009.0,48491.0,25.0,26.0
2009-03-03 20:00:00,24,46827,20,3,3,1,0,49709.0,47084.0,49992.0,49129.0,46708.0,47101.0,25.0,26.0
2009-03-03 21:00:00,24,37577,21,3,3,1,0,46827.0,49709.0,47084.0,40151.0,38904.0,38251.0,24.0,26.0
2009-03-03 22:00:00,23,32209,22,3,3,1,0,37577.0,46827.0,49709.0,34296.0,32845.0,32175.0,24.0,26.0
2009-03-03 23:00:00,23,29014,23,3,3,1,0,32209.0,37577.0,46827.0,30935.0,30049.0,29291.0,23.0,26.0
2009-03-04 00:00:00,23,26915,0,4,3,2,0,29014.0,32209.0,37577.0,28647.0,28069.0,27645.0,23.0,25.0
2009-03-04 01:00:00,23,25680,1,4,3,2,0,26915.0,29014.0,32209.0,27677.0,26830.0,26120.0,23.0,25.0
2009-03-04 02:00:00,23,24814,2,4,3,2,0,25680.0,26915.0,29014.0,26515.0,25827.0,25136.0,23.0,25.0
2009-03-04 03:00:00,23,24463,3,4,3,2,0,24814.0,25680.0,26915.0,25857.0,25190.0,24635.0,23.0,25.0
2009-03-04 04:00:00,23,24513,4,4,3,2,0,24463.0,24814.0,25680.0,25911.0,25063.0,24744.0,23.0,25.0
2009-03-04 05:00:00,23,25753,5,4,3,2,0,24513.0,24463.0,24814.0,26730.0,25736.0,25814.0,23.0,25.0
2009-03-04 06:00:00,23,28674,6,4,3,2,0,25753.0,24513.0,24463.0,30494.0,29805.0,29106.0,23.0,25.0
2009-03-04 07:00:00,23,37346,7,4,3,2,0,28674.0,25753.0,24513.0,39600.0,38642.0,37548.0,23.0,25.0
2009-03-04 08:00:00,23,49041,8,4,3,2,0,37346.0,28674.0,25753.0,51167.0,50723.0,49045.0,23.0,25.0
2009-03-04 09:00:00,25,59846,9,4,3,2,0,49041.0,37346.0,28674.0,60468.0,61522.0,59851.0,23.0,27.0
2009-03-04 10:00:00,28,65637,10,4,3,2,0,59846.0,49041.0,37346.0,63007.0,66921.0,64865.0,25.0,23.0
2009-03-04 11:00:00,29,66715,11,4,3,2,0,65637.0,59846.0,49041.0,64236.0,68259.0,66434.0,28.0,22.0
2009-03-04 12:00:00,31,66343,12,4,3,2,0,66715.0,65637.0,59846.0,63202.0,68333.0,65666.0,29.0,24.0
2009-03-04 13:00:00,31,66149,13,4,3,2,0,66343.0,66715.0,65637.0,62169.0,67654.0,65247.0,31.0,25.0
2009-03-04 14:00:00,33,68063,14,4,3,2,0,66149.0,66343.0,66715.0,62117.0,68138.0,66937.0,31.0,24.0
2009-03-04 15:00:00,32,67584,15,4,3,2,0,68063.0,66149.0,66343.0,61591.0,67954.0,67273.0,33.0,25.0
2009-03-04 16:00:00,33,62479,16,4,3,2,0,67584.0,68063.0,66149.0,58513.0,63732.0,62761.0,32.0,25.0
2009-03-04 17:00:00,32,52376,17,4,3,2,0,62479.0,67584.0,68063.0,49992.0,53257.0,51920.0,33.0,25.0
2009-03-04 18:00:00,28,50416,18,4,3,2,0,52376.0,62479.0,67584.0,47084.0,49239.0,47908.0,32.0,25.0
2009-03-04 19:00:00,27,51550,19,4,3,2,0,50416.0,52376.0,62479.0,49709.0,50623.0,50288.0,28.0,25.0
2009-03-04 20:00:00,26,49747,20,4,3,2,0,51550.0,50416.0,52376.0,46827.0,49129.0,47963.0,27.0,24.0
2009-03-04 21:00:00,26,40161,21,4,3,2,0,49747.0,51550.0,50416.0,37577.0,40151.0,39741.0,26.0,24.0
2009-03-04 22:00:00,26,34765,22,4,3,2,0,40161.0,49747.0,51550.0,32209.0,34296.0,33734.0,26.0,23.0
2009-03-04 23:00:00,26,31418,23,4,3,2,0,34765.0,40161.0,49747.0,29014.0,30935.0,30684.0,26.0,23.0
2009-03-05 00:00:00,25,29123,0,5,3,3,0,31418.0,34765.0,40161.0,26915.0,28647.0,28525.0,26.0,23.0
2009-03-05 01:00:00,25,27615,1,5,3,3,0,29123.0,31418.0,34765.0,25680.0,27677.0,26901.0,25.0,23.0
2009-03-05 02:00:00,25,26548,2,5,3,3,0,27615.0,29123.0,31418.0,24814.0,26515.0,25908.0,25.0,23.0
2009-03-05 03:00:00,24,25957,3,5,3,3,0,26548.0,27615.0,29123.0,24463.0,25857.0,25085.0,25.0,23.0
2009-03-05 04:00:00,24,24882,4,5,3,3,0,25957.0,26548.0,27615.0,24513.0,25911.0,25207.0,24.0,23.0
2009-03-05 05:00:00,24,26145,5,5,3,3,0,24882.0,25957.0,26548.0,25753.0,26730.0,25987.0,24.0,23.0
2009-03-05 06:00:00,24,29078,6,5,3,3,0,26145.0,24882.0,25957.0,28674.0,30494.0,29561.0,24.0,23.0
2009-03-05 07:00:00,24,40032,7,5,3,3,0,29078.0,26145.0,24882.0,37346.0,39600.0,38859.0,24.0,23.0
2009-03-05 08:00:00,24,53310,8,5,3,3,0,40032.0,29078.0,26145.0,49041.0,51167.0,49668.0,24.0,23.0
2009-03-05 09:00:00,26,64944,9,5,3,3,0,53310.0,40032.0,29078.0,59846.0,60468.0,60133.0,24.0,25.0
2009-03-05 10:00:00,29,63303,10,5,3,3,0,64944.0,53310.0,40032.0,65637.0,63007.0,65831.0,26.0,28.0
2009-03-05 11:00:00,30,63781,11,5,3,3,0,63303.0,64944.0,53310.0,66715.0,64236.0,66574.0,29.0,29.0
2009-03-05 12:00:00,31,63048,12,5,3,3,0,63781.0,63303.0,64944.0,66343.0,63202.0,66111.0,30.0,31.0
2009-03-05 13:00:00,28,61898,13,5,3,3,0,63048.0,63781.0,63303.0,66149.0,62169.0,64727.0,31.0,31.0
2009-03-05 14:00:00,25,61686,14,5,3,3,0,61898.0,63048.0,63781.0,68063.0,62117.0,65044.0,28.0,33.0
2009-03-05 15:00:00,27,64884,15,5,3,3,0,61686.0,61898.0,63048.0,67584.0,61591.0,64427.0,25.0,32.0
2009-03-05 16:00:00,28,65262,16,5,3,3,0,64884.0,61686.0,61898.0,62479.0,58513.0,60607.0,27.0,33.0
2009-03-05 17:00:00,29,54425,17,5,3,3,0,65262.0,64884.0,61686.0,52376.0,49992.0,51235.0,28.0,32.0
2009-03-05 18:00:00,29,51228,18,5,3,3,0,54425.0,65262.0,64884.0,50416.0,47084.0,48193.0,29.0,28.0
2009-03-05 19:00:00,28,51485,19,5,3,3,0,51228.0,54425.0,65262.0,51550.0,49709.0,49846.0,29.0,27.0
2009-03-05 20:00:00,26,50347,20,5,3,3,0,51485.0,51228.0,54425.0,49747.0,46827.0,48138.0,28.0,26.0
2009-03-05 21:00:00,26,41342,21,5,3,3,0,50347.0,51485.0,51228.0,40161.0,37577.0,38988.0,26.0,26.0
2009-03-05 22:00:00,26,34165,22,5,3,3,0,41342.0,50347.0,51485.0,34765.0,32209.0,33997.0,26.0,26.0
2009-03-05 23:00:00,24,30437,23,5,3,3,0,34165.0,41342.0,50347.0,31418.0,29014.0,30389.0,26.0,26.0
2009-03-06 00:00:00,24,28292,0,6,3,4,0,30437.0,34165.0,41342.0,29123.0,26915.0,27951.0,24.0,25.0
2009-03-06 01:00:00,23,26555,1,6,3,4,0,28292.0,30437.0,34165.0,27615.0,25680.0,26641.0,24.0,25.0
2009-03-06 02:00:00,23,25706,2,6,3,4,0,26555.0,28292.0,30437.0,26548.0,24814.0,25889.0,23.0,25.0
2009-03-06 03:00:00,23,25247,3,6,3,4,0,25706.0,26555.0,28292.0,25957.0,24463.0,25469.0,23.0,24.0
2009-03-06 04:00:00,23,25333,4,6,3,4,0,25247.0,25706.0,26555.0,24882.0,24513.0,25167.0,23.0,24.0
2009-03-06 05:00:00,23,26402,5,6,3,4,0,25333.0,25247.0,25706.0,26145.0,25753.0,25994.0,23.0,24.0
2009-03-06 06:00:00,23,30276,6,6,3,4,0,26402.0,25333.0,25247.0,29078.0,28674.0,29195.0,23.0,24.0
2009-03-06 07:00:00,23,40173,7,6,3,4,0,30276.0,26402.0,25333.0,40032.0,37346.0,38123.0,23.0,24.0
2009-03-06 08:00:00,23,51856,8,6,3,4,0,40173.0,30276.0,26402.0,53310.0,49041.0,49302.0,23.0,24.0
2009-03-06 09:00:00,25,62203,9,6,3,4,0,51856.0,40173.0,30276.0,64944.0,59846.0,60139.0,23.0,26.0
2009-03-06 10:00:00,27,69109,10,6,3,4,0,62203.0,51856.0,40173.0,63303.0,65637.0,64600.0,25.0,29.0
2009-03-06 11:00:00,29,69962,11,6,3,4,0,69109.0,62203.0,51856.0,63781.0,66715.0,66476.0,27.0,30.0
2009-03-06 12:00:00,30,66330,12,6,3,4,0,69962.0,69109.0,62203.0,63048.0,66343.0,64570.0,29.0,31.0
2009-03-06 13:00:00,31,65032,13,6,3,4,0,66330.0,69962.0,69109.0,61898.0,66149.0,63330.0,30.0,28.0
2009-03-06 14:00:00,32,66688,14,6,3,4,0,65032.0,66330.0,69962.0,61686.0,68063.0,65015.0,31.0,25.0
2009-03-06 15:00:00,33,68145,15,6,3,4,0,66688.0,65032.0,66330.0,64884.0,67584.0,66060.0,32.0,27.0
2009-03-06 16:00:00,33,65091,16,6,3,4,0,68145.0,66688.0,65032.0,65262.0,62479.0,62890.0,33.0,28.0
2009-03-06 17:00:00,33,53785,17,6,3,4,0,65091.0,68145.0,66688.0,54425.0,52376.0,52454.0,33.0,29.0
2009-03-06 18:00:00,29,49794,18,6,3,4,0,53785.0,65091.0,68145.0,51228.0,50416.0,48798.0,33.0,29.0
2009-03-06 19:00:00,28,51447,19,6,3,4,0,49794.0,53785.0,65091.0,51485.0,51550.0,50535.0,29.0,28.0
2009-03-06 20:00:00,27,49679,20,6,3,4,0,51447.0,49794.0,53785.0,50347.0,49747.0,48548.0,28.0,26.0
2009-03-06 21:00:00,26,40813,21,6,3,4,0,49679.0,51447.0,49794.0,41342.0,40161.0,39680.0,27.0,26.0
2009-03-06 22:00:00,26,35242,22,6,3,4,0,40813.0,49679.0,51447.0,34165.0,34765.0,33851.0,26.0,26.0
2009-03-06 23:00:00,25,31649,23,6,3,4,0,35242.0,40813.0,49679.0,30437.0,31418.0,30908.0,26.0,24.0
2009-03-07 00:00:00,25,29244,0,7,3,5,1,31649.0,35242.0,40813.0,28292.0,29123.0,28789.0,25.0,24.0
2009-03-07 01:00:00,25,27454,1,7,3,5,1,29244.0,31649.0,35242.0,26555.0,27615.0,27349.0,25.0,23.0
2009-03-07 02:00:00,25,26355,2,7,3,5,1,27454.0,29244.0,31649.0,25706.0,26548.0,26138.0,25.0,23.0
2009-03-07 03:00:00,25,25792,3,7,3,5,1,26355.0,27454.0,29244.0,25247.0,25957.0,25321.0,25.0,23.0
2009-03-07 04:00:00,24,25574,4,7,3,5,1,25792.0,26355.0,27454.0,25333.0,24882.0,25053.0,25.0,23.0
2009-03-07 05:00:00,24,25860,5,7,3,5,1,25574.0,25792.0,26355.0,26402.0,26145.0,25258.0,24.0,23.0
2009-03-07 06:00:00,24,27184,6,7,3,5,1,25860.0,25574.0,25792.0,30276.0,29078.0,26951.0,24.0,23.0
2009-03-07 07:00:00,25,28273,7,7,3,5,1,27184.0,25860.0,25574.0,40173.0,40032.0,28307.0,24.0,23.0
2009-03-07 08:00:00,25,34444,8,7,3,5,1,28273.0,27184.0,25860.0,51856.0,53310.0,34722.0,25.0,23.0
2009-03-07 09:00:00,27,41454,9,7,3,5,1,34444.0,28273.0,27184.0,62203.0,64944.0,46055.0,25.0,25.0
2009-03-07 10:00:00,28,48070,10,7,3,5,1,41454.0,34444.0,28273.0,69109.0,63303.0,51552.0,27.0,27.0
2009-03-07 11:00:00,28,49476,11,7,3,5,1,48070.0,41454.0,34444.0,69962.0,63781.0,53353.0,28.0,29.0
2009-03-07 12:00:00,30,48373,12,7,3,5,1,49476.0,48070.0,41454.0,66330.0,63048.0,51630.0,28.0,30.0
2009-03-07 13:00:00,31,45455,13,7,3,5,1,48373.0,49476.0,48070.0,65032.0,61898.0,48244.0,30.0,31.0
2009-03-07 14:00:00,31,44444,14,7,3,5,1,45455.0,48373.0,49476.0,66688.0,61686.0,47562.0,31.0,32.0
2009-03-07 15:00:00,31,46174,15,7,3,5,1,44444.0,45455.0,48373.0,68145.0,64884.0,46977.0,31.0,33.0
2009-03-07 16:00:00,29,46123,16,7,3,5,1,46174.0,44444.0,45455.0,65091.0,65262.0,45900.0,31.0,33.0
2009-03-07 17:00:00,27,45674,17,7,3,5,1,46123.0,46174.0,44444.0,53785.0,54425.0,45636.0,29.0,33.0
2009-03-07 18:00:00,27,46417,18,7,3,5,1,45674.0,46123.0,46174.0,49794.0,51228.0,45738.0,27.0,29.0
2009-03-07 19:00:00,27,49009,19,7,3,5,1,46417.0,45674.0,46123.0,51447.0,51485.0,48356.0,27.0,28.0
2009-03-07 20:00:00,26,47820,20,7,3,5,1,49009.0,46417.0,45674.0,49679.0,50347.0,47004.0,27.0,27.0
2009-03-07 21:00:00,25,39925,21,7,3,5,1,47820.0,49009.0,46417.0,40813.0,41342.0,39931.0,26.0,26.0
2009-03-07 22:00:00,25,34831,22,7,3,5,1,39925.0,47820.0,49009.0,35242.0,34165.0,33645.0,25.0,26.0
2009-03-07 23:00:00,25,30242,23,7,3,5,1,34831.0,39925.0,47820.0,31649.0,30437.0,30584.0,25.0,25.0
2009-03-08 00:00:00,24,22972,0,8,3,6,1,30242.0,34831.0,39925.0,29244.0,28292.0,28755.0,25.0,25.0
2009-03-08 01:00:00,24,23497,1,8,3,6,1,22972.0,30242.0,34831.0,27454.0,26555.0,27261.0,24.0,25.0
2009-03-08 02:00:00,24,22571,2,8,3,6,1,23497.0,22972.0,30242.0,26355.0,25706.0,25985.0,24.0,25.0
2009-03-08 03:00:00,24,26629,3,8,3,6,1,22571.0,23497.0,22972.0,25792.0,25247.0,25126.0,24.0,25.0
2009-03-08 04:00:00,24,25530,4,8,3,6,1,26629.0,22571.0,23497.0,25574.0,25333.0,24460.0,24.0,24.0
2009-03-08 05:00:00,23,25700,5,8,3,6,1,25530.0,26629.0,22571.0,25860.0,26402.0,24449.0,24.0,24.0
2009-03-08 06:00:00,23,26560,6,8,3,6,1,25700.0,25530.0,26629.0,27184.0,30276.0,25509.0,23.0,24.0
2009-03-08 07:00:00,23,26318,7,8,3,6,1,26560.0,25700.0,25530.0,28273.0,40173.0,25206.0,23.0,25.0
2009-03-08 08:00:00,24,29147,8,8,3,6,1,26318.0,26560.0,25700.0,34444.0,51856.0,27254.0,23.0,25.0
2009-03-08 09:00:00,26,36102,9,8,3,6,1,29147.0,26318.0,26560.0,41454.0,62203.0,36922.0,24.0,27.0
2009-03-08 10:00:00,28,43382,10,8,3,6,1,36102.0,29147.0,26318.0,48070.0,69109.0,43175.0,26.0,28.0
2009-03-08 11:00:00,30,45056,11,8,3,6,1,43382.0,36102.0,29147.0,49476.0,69962.0,44530.0,28.0,28.0
2009-03-08 12:00:00,31,45330,12,8,3,6,1,45056.0,43382.0,36102.0,48373.0,66330.0,44409.0,30.0,30.0
2009-03-08 13:00:00,32,45249,13,8,3,6,1,45330.0,45056.0,43382.0,45455.0,65032.0,44383.0,31.0,31.0
2009-03-08 14:00:00,33,45790,14,8,3,6,1,45249.0,45330.0,45056.0,44444.0,66688.0,44733.0,32.0,31.0
2009-03-08 15:00:00,33,46225,15,8,3,6,1,45790.0,45249.0,45330.0,46174.0,68145.0,44475.0,33.0,31.0
2009-03-08 16:00:00,34,45001,16,8,3,6,1,46225.0,45790.0,45249.0,46123.0,65091.0,43961.0,33.0,29.0
2009-03-08 17:00:00,32,44650,17,8,3,6,1,45001.0,46225.0,45790.0,45674.0,53785.0,43423.0,34.0,27.0
2009-03-08 18:00:00,31,45554,18,8,3,6,1,44650.0,45001.0,46225.0,46417.0,49794.0,44991.0,32.0,27.0
2009-03-08 19:00:00,27,48813,19,8,3,6,1,45554.0,44650.0,45001.0,49009.0,51447.0,48009.0,31.0,27.0
2009-03-08 20:00:00,26,47566,20,8,3,6,1,48813.0,45554.0,44650.0,47820.0,49679.0,46708.0,27.0,26.0
2009-03-08 21:00:00,25,40153,21,8,3,6,1,47566.0,48813.0,45554.0,39925.0,40813.0,38904.0,26.0,25.0
2009-03-08 22:00:00,25,34312,22,8,3,6,1,40153.0,47566.0,48813.0,34831.0,35242.0,32845.0,25.0,25.0
