time,temperature,load,hour,day,month,day_of_week,is_weekend
2009-03-08 12:00:00,31,45330,12,8,3,6,1
2009-03-08 13:00:00,32,45249,13,8,3,6,1
2009-03-08 14:00:00,33,45790,14,8,3,6,1
2009-03-08 15:00:00,33,46225,15,8,3,6,1
2009-03-08 16:00:00,34,45001,16,8,3,6,1
2009-03-08 17:00:00,32,44650,17,8,3,6,1
2009-03-08 18:00:00,31,45554,18,8,3,6,1
2009-03-08 19:00:00,27,48813,19,8,3,6,1
2009-03-08 20:00:00,26,47566,20,8,3,6,1
2009-03-08 21:00:00,25,40153,21,8,3,6,1
2009-03-08 22:00:00,25,34312,22,8,3,6,1
2009-03-08 23:00:00,25,31657,23,8,3,6,1
2009-03-09 00:00:00,25,29458,0,9,3,0,0
2009-03-09 01:00:00,25,27870,1,9,3,0,0
2009-03-09 02:00:00,24,26516,2,9,3,0,0
2009-03-09 03:00:00,24,25815,3,9,3,0,0
2009-03-09 04:00:00,24,25829,4,9,3,0,0
2009-03-09 05:00:00,24,25628,5,9,3,0,0
2009-03-09 06:00:00,24,26675,6,9,3,0,0
2009-03-09 07:00:00,24,26347,7,9,3,0,0
2009-03-09 08:00:00,24,29970,8,9,3,0,0
2009-03-09 09:00:00,27,37742,9,9,3,0,0
2009-03-09 10:00:00,27,46091,10,9,3,0,0
2009-03-09 11:00:00,29,46159,11,9,3,0,0
2009-03-09 12:00:00,29,44726,12,9,3,0,0
2009-03-09 13:00:00,25,44380,13,9,3,0,0
2009-03-09 14:00:00,23,43763,14,9,3,0,0
2009-03-09 15:00:00,23,43951,15,9,3,0,0
2009-03-09 16:00:00,23,43599,16,9,3,0,0
2009-03-09 17:00:00,23,43139,17,9,3,0,0
2009-03-09 18:00:00,23,43013,18,9,3,0,0
2009-03-09 19:00:00,23,45811,19,9,3,0,0
2009-03-09 20:00:00,23,44697,20,9,3,0,0
2009-03-09 21:00:00,23,36476,21,9,3,0,0
2009-03-09 22:00:00,23,30425,22,9,3,0,0
2009-03-09 23:00:00,23,27266,23,9,3,0,0
2009-03-10 00:00:00,23,25388,0,10,3,1,0
2009-03-10 01:00:00,22,24270,1,10,3,1,0
2009-03-10 02:00:00,22,23518,2,10,3,1,0
2009-03-10 03:00:00,22,23052,3,10,3,1,0
2009-03-10 04:00:00,22,23311,4,10,3,1,0
2009-03-10 05:00:00,23,24762,5,10,3,1,0
2009-03-10 06:00:00,23,29016,6,10,3,1,0
2009-03-10 07:00:00,23,38703,7,10,3,1,0
2009-03-10 08:00:00,23,50699,8,10,3,1,0
2009-03-10 09:00:00,24,60734,9,10,3,1,0
2009-03-10 10:00:00,25,67897,10,10,3,1,0
2009-03-10 11:00:00,27,69029,11,10,3,1,0
2009-03-10 12:00:00,29,68955,12,10,3,1,0
2009-03-10 13:00:00,31,68505,13,10,3,1,0
2009-03-10 14:00:00,32,69513,14,10,3,1,0
2009-03-10 15:00:00,32,69432,15,10,3,1,0
2009-03-10 16:00:00,32,65953,16,10,3,1,0
2009-03-10 17:00:00,30,55814,17,10,3,1,0
2009-03-10 18:00:00,25,52099,18,10,3,1,0
2009-03-10 19:00:00,24,53302,19,10,3,1,0
2009-03-10 20:00:00,24,51985,20,10,3,1,0
2009-03-10 21:00:00,24,42929,21,10,3,1,0
2009-03-10 22:00:00,25,36928,22,10,3,1,0
2009-03-10 23:00:00,24,33849,23,10,3,1,0
2009-03-11 00:00:00,24,31531,0,11,3,2,0
2009-03-11 01:00:00,24,30045,1,11,3,2,0
2009-03-11 02:00:00,24,28610,2,11,3,2,0
2009-03-11 03:00:00,24,27743,3,11,3,2,0
2009-03-11 04:00:00,24,27967,4,11,3,2,0
2009-03-11 05:00:00,23,28614,5,11,3,2,0
2009-03-11 06:00:00,23,31891,6,11,3,2,0
2009-03-11 07:00:00,23,41196,7,11,3,2,0
2009-03-11 08:00:00,24,53140,8,11,3,2,0
2009-03-11 09:00:00,26,62769,9,11,3,2,0
2009-03-11 10:00:00,27,68135,10,11,3,2,0
2009-03-11 11:00:00,28,69655,11,11,3,2,0
2009-03-11 12:00:00,30,68518,12,11,3,2,0
2009-03-11 13:00:00,30,67066,13,11,3,2,0
2009-03-11 14:00:00,30,66839,14,11,3,2,0
2009-03-11 15:00:00,27,66582,15,11,3,2,0
2009-03-11 16:00:00,27,64163,16,11,3,2,0
2009-03-11 17:00:00,28,55217,17,11,3,2,0
2009-03-11 18:00:00,28,51826,18,11,3,2,0
2009-03-11 19:00:00,26,53122,19,11,3,2,0
2009-03-11 20:00:00,25,50745,20,11,3,2,0
2009-03-11 21:00:00,25,42345,21,11,3,2,0
2009-03-11 22:00:00,25,36274,22,11,3,2,0
2009-03-11 23:00:00,24,33275,23,11,3,2,0
2009-03-12 00:00:00,24,30623,0,12,3,3,0
2009-03-12 01:00:00,24,28930,1,12,3,3,0
2009-03-12 02:00:00,24,28239,2,12,3,3,0
2009-03-12 03:00:00,24,27451,3,12,3,3,0
2009-03-12 04:00:00,24,27559,4,12,3,3,0
2009-03-12 05:00:00,24,28362,5,12,3,3,0
2009-03-12 06:00:00,24,32103,6,12,3,3,0
2009-03-12 07:00:00,24,40709,7,12,3,3,0
2009-03-12 08:00:00,24,52034,8,12,3,3,0
2009-03-12 09:00:00,25,62144,9,12,3,3,0
2009-03-12 10:00:00,27,67525,10,12,3,3,0
2009-03-12 11:00:00,29,68689,11,12,3,3,0
2009-03-12 12:00:00,31,69536,12,12,3,3,0
2009-03-12 13:00:00,32,68937,13,12,3,3,0
2009-03-12 14:00:00,32,69828,14,12,3,3,0
2009-03-12 15:00:00,32,70386,15,12,3,3,0
2009-03-12 16:00:00,33,66559,16,12,3,3,0
2009-03-12 17:00:00,31,56436,17,12,3,3,0
2009-03-12 18:00:00,28,52962,18,12,3,3,0
2009-03-12 19:00:00,27,54199,19,12,3,3,0
2009-03-12 20:00:00,26,52632,20,12,3,3,0
2009-03-12 21:00:00,26,44422,21,12,3,3,0
2009-03-12 22:00:00,26,39109,22,12,3,3,0
2009-03-12 23:00:00,25,34788,23,12,3,3,0
2009-03-13 00:00:00,25,32447,0,13,3,4,0
2009-03-13 01:00:00,25,30645,1,13,3,4,0
2009-03-13 02:00:00,25,29292,2,13,3,4,0
2009-03-13 03:00:00,24,28650,3,13,3,4,0
2009-03-13 04:00:00,24,28694,4,13,3,4,0
2009-03-13 05:00:00,24,29290,5,13,3,4,0
2009-03-13 06:00:00,24,33081,6,13,3,4,0
2009-03-13 07:00:00,24,42347,7,13,3,4,0
2009-03-13 08:00:00,24,54411,8,13,3,4,0
2009-03-13 09:00:00,26,63584,9,13,3,4,0
2009-03-13 10:00:00,28,69216,10,13,3,4,0
2009-03-13 11:00:00,29,69297,11,13,3,4,0
2009-03-13 12:00:00,26,68091,12,13,3,4,0
2009-03-13 13:00:00,27,66072,13,13,3,4,0
2009-03-13 14:00:00,26,66519,14,13,3,4,0
2009-03-13 15:00:00,24,67258,15,13,3,4,0
2009-03-13 16:00:00,24,63186,16,13,3,4,0
2009-03-13 17:00:00,25,53872,17,13,3,4,0
2009-03-13 18:00:00,24,50874,18,13,3,4,0
2009-03-13 19:00:00,24,52570,19,13,3,4,0
2009-03-13 20:00:00,24,50833,20,13,3,4,0
2009-03-13 21:00:00,24,42467,21,13,3,4,0
2009-03-13 22:00:00,24,36196,22,13,3,4,0
2009-03-13 23:00:00,24,33421,23,13,3,4,0
2009-03-14 00:00:00,23,30849,0,14,3,5,1
2009-03-14 01:00:00,23,29249,1,14,3,5,1
2009-03-14 02:00:00,23,27659,2,14,3,5,1
2009-03-14 03:00:00,23,26967,3,14,3,5,1
2009-03-14 04:00:00,23,27108,4,14,3,5,1
2009-03-14 05:00:00,23,27225,5,14,3,5,1
2009-03-14 06:00:00,23,29461,6,14,3,5,1
2009-03-14 07:00:00,22,30669,7,14,3,5,1
2009-03-14 08:00:00,23,36965,8,14,3,5,1
2009-03-14 09:00:00,23,46172,9,14,3,5,1
2009-03-14 10:00:00,26,52814,10,14,3,5,1
2009-03-14 11:00:00,28,54496,11,14,3,5,1
2009-03-14 12:00:00,30,52930,12,14,3,5,1
2009-03-14 13:00:00,31,50822,13,14,3,5,1
2009-03-14 14:00:00,32,49618,14,14,3,5,1
2009-03-14 15:00:00,33,48558,15,14,3,5,1
2009-03-14 16:00:00,30,48144,16,14,3,5,1
2009-03-14 17:00:00,26,48165,17,14,3,5,1
2009-03-14 18:00:00,25,48536,18,14,3,5,1
2009-03-14 19:00:00,24,50762,19,14,3,5,1
2009-03-14 20:00:00,24,49278,20,14,3,5,1
2009-03-14 21:00:00,24,41708,21,14,3,5,1
2009-03-14 22:00:00,24,36381,22,14,3,5,1
2009-03-14 23:00:00,24,33253,23,14,3,5,1
2009-03-15 00:00:00,24,31192,0,15,3,6,1
2009-03-15 01:00:00,24,29960,1,15,3,6,1
2009-03-15 02:00:00,24,28538,2,15,3,6,1
2009-03-15 03:00:00,24,27359,3,15,3,6,1
2009-03-15 04:00:00,24,26841,4,15,3,6,1
2009-03-15 05:00:00,23,26591,5,15,3,6,1
2009-03-15 06:00:00,23,27214,6,15,3,6,1
2009-03-15 07:00:00,23,26509,7,15,3,6,1
2009-03-15 08:00:00,23,28929,8,15,3,6,1
2009-03-15 09:00:00,25,37207,9,15,3,6,1
2009-03-15 10:00:00,27,43958,10,15,3,6,1
2009-03-15 11:00:00,28,45274,11,15,3,6,1
2009-03-15 12:00:00,30,45418,12,15,3,6,1
2009-03-15 13:00:00,30,45219,13,15,3,6,1
2009-03-15 14:00:00,29,44955,14,15,3,6,1
2009-03-15 15:00:00,26,45067,15,15,3,6,1
2009-03-15 16:00:00,25,44062,16,15,3,6,1
2009-03-15 17:00:00,25,44000,17,15,3,6,1
2009-03-15 18:00:00,25,45439,18,15,3,6,1
2009-03-15 19:00:00,25,48884,19,15,3,6,1
2009-03-15 20:00:00,25,47649,20,15,3,6,1
2009-03-15 21:00:00,25,40769,21,15,3,6,1
2009-03-15 22:00:00,24,34566,22,15,3,6,1
2009-03-15 23:00:00,24,31530,23,15,3,6,1
2009-03-16 00:00:00,24,29138,0,16,3,0,0
2009-03-16 01:00:00,24,27788,1,16,3,0,0
2009-03-16 02:00:00,24,26717,2,16,3,0,0
2009-03-16 03:00:00,24,25768,3,16,3,0,0
2009-03-16 04:00:00,24,26057,4,16,3,0,0
2009-03-16 05:00:00,24,26951,5,16,3,0,0
2009-03-16 06:00:00,24,30515,6,16,3,0,0
2009-03-16 07:00:00,23,39716,7,16,3,0,0
2009-03-16 08:00:00,24,52736,8,16,3,0,0
2009-03-16 09:00:00,24,61346,9,16,3,0,0
2009-03-16 10:00:00,26,68324,10,16,3,0,0
2009-03-16 11:00:00,28,67921,11,16,3,0,0
2009-03-16 12:00:00,29,67063,12,16,3,0,0
2009-03-16 13:00:00,29,65902,13,16,3,0,0
2009-03-16 14:00:00,24,66390,14,16,3,0,0
2009-03-16 15:00:00,25,66796,15,16,3,0,0
2009-03-16 16:00:00,25,62460,16,16,3,0,0
2009-03-16 17:00:00,23,53303,17,16,3,0,0
2009-03-16 18:00:00,23,50183,18,16,3,0,0
2009-03-16 19:00:00,23,51853,19,16,3,0,0
2009-03-16 20:00:00,23,50788,20,16,3,0,0
2009-03-16 21:00:00,23,41938,21,16,3,0,0
2009-03-16 22:00:00,23,34825,22,16,3,0,0
2009-03-16 23:00:00,23,32091,23,16,3,0,0
2009-03-17 00:00:00,23,30094,0,17,3,1,0
2009-03-17 01:00:00,23,28450,1,17,3,1,0
2009-03-17 02:00:00,23,27606,2,17,3,1,0
2009-03-17 03:00:00,23,26674,3,17,3,1,0
2009-03-17 04:00:00,23,26785,4,17,3,1,0
2009-03-17 05:00:00,23,27088,5,17,3,1,0
2009-03-17 06:00:00,23,30908,6,17,3,1,0
2009-03-17 07:00:00,23,40471,7,17,3,1,0
2009-03-17 08:00:00,23,52189,8,17,3,1,0
2009-03-17 09:00:00,25,61017,9,17,3,1,0
2009-03-17 10:00:00,26,67226,10,17,3,1,0
2009-03-17 11:00:00,28,68740,11,17,3,1,0
2009-03-17 12:00:00,29,68473,12,17,3,1,0
2009-03-17 13:00:00,30,68024,13,17,3,1,0
2009-03-17 14:00:00,31,70229,14,17,3,1,0
2009-03-17 15:00:00,31,70479,15,17,3,1,0
2009-03-17 16:00:00,32,67180,16,17,3,1,0
2009-03-17 17:00:00,32,57267,17,17,3,1,0
2009-03-17 18:00:00,32,52650,18,17,3,1,0
2009-03-17 19:00:00,30,55169,19,17,3,1,0
2009-03-17 20:00:00,27,53306,20,17,3,1,0
2009-03-17 21:00:00,26,44223,21,17,3,1,0
2009-03-17 22:00:00,26,38458,22,17,3,1,0
2009-03-17 23:00:00,25,35077,23,17,3,1,0
2009-03-18 00:00:00,25,33250,0,18,3,2,0
2009-03-18 01:00:00,25,31277,1,18,3,2,0
2009-03-18 02:00:00,25,29989,2,18,3,2,0
2009-03-18 03:00:00,23,28254,3,18,3,2,0
2009-03-18 04:00:00,23,28232,4,18,3,2,0
2009-03-18 05:00:00,23,28572,5,18,3,2,0
2009-03-18 06:00:00,22,32969,6,18,3,2,0
2009-03-18 07:00:00,22,42316,7,18,3,2,0
2009-03-18 08:00:00,23,53408,8,18,3,2,0
2009-03-18 09:00:00,25,63279,9,18,3,2,0
2009-03-18 10:00:00,27,64430,10,18,3,2,0
2009-03-18 11:00:00,29,65609,11,18,3,2,0
2009-03-18 12:00:00,30,65795,12,18,3,2,0
2009-03-18 13:00:00,31,65315,13,18,3,2,0
2009-03-18 14:00:00,32,67638,14,18,3,2,0
2009-03-18 15:00:00,33,67334,15,18,3,2,0
2009-03-18 16:00:00,33,64202,16,18,3,2,0
2009-03-18 17:00:00,33,53759,17,18,3,2,0
2009-03-18 18:00:00,32,49236,18,18,3,2,0
2009-03-18 19:00:00,31,51574,19,18,3,2,0
2009-03-18 20:00:00,28,49431,20,18,3,2,0
2009-03-18 21:00:00,27,42265,21,18,3,2,0
2009-03-18 22:00:00,26,37825,22,18,3,2,0
2009-03-18 23:00:00,26,35547,23,18,3,2,0
2009-03-19 00:00:00,25,33461,0,19,3,3,0
2009-03-19 01:00:00,25,32026,1,19,3,3,0
2009-03-19 02:00:00,25,30673,2,19,3,3,0
2009-03-19 03:00:00,25,29767,3,19,3,3,0
2009-03-19 04:00:00,24,27632,4,19,3,3,0
2009-03-19 05:00:00,24,26115,5,19,3,3,0
2009-03-19 06:00:00,23,30279,6,19,3,3,0
2009-03-19 07:00:00,23,37788,7,19,3,3,0
2009-03-19 08:00:00,23,48271,8,19,3,3,0
2009-03-19 09:00:00,23,58943,9,19,3,3,0
2009-03-19 10:00:00,24,64170,10,19,3,3,0
2009-03-19 11:00:00,26,65466,11,19,3,3,0
2009-03-19 12:00:00,28,64246,12,19,3,3,0
2009-03-19 13:00:00,28,63829,13,19,3,3,0
2009-03-19 14:00:00,29,65539,14,19,3,3,0
2009-03-19 15:00:00,30,65740,15,19,3,3,0
2009-03-19 16:00:00,30,62455,16,19,3,3,0
2009-03-19 17:00:00,31,53216,17,19,3,3,0
2009-03-19 18:00:00,28,49648,18,19,3,3,0
2009-03-19 19:00:00,29,51468,19,19,3,3,0
2009-03-19 20:00:00,28,49535,20,19,3,3,0
2009-03-19 21:00:00,27,41141,21,19,3,3,0
2009-03-19 22:00:00,26,35012,22,19,3,3,0
2009-03-19 23:00:00,26,31908,23,19,3,3,0
2009-03-20 00:00:00,26,29375,0,20,3,4,0
2009-03-20 01:00:00,25,28040,1,20,3,4,0
2009-03-20 02:00:00,25,26532,2,20,3,4,0
2009-03-20 03:00:00,25,25815,3,20,3,4,0
2009-03-20 04:00:00,24,25697,4,20,3,4,0
2009-03-20 05:00:00,24,25950,5,20,3,4,0
2009-03-20 06:00:00,24,30272,6,20,3,4,0
2009-03-20 07:00:00,24,38565,7,20,3,4,0
2009-03-20 08:00:00,24,49789,8,20,3,4,0
2009-03-20 09:00:00,26,61350,9,20,3,4,0
2009-03-20 10:00:00,28,68104,10,20,3,4,0
2009-03-20 11:00:00,29,69875,11,20,3,4,0
2009-03-20 12:00:00,31,68902,12,20,3,4,0
2009-03-20 13:00:00,32,66675,13,20,3,4,0
2009-03-20 14:00:00,32,67679,14,20,3,4,0
2009-03-20 15:00:00,31,68564,15,20,3,4,0
2009-03-20 16:00:00,31,68569,16,20,3,4,0
2009-03-20 17:00:00,30,57668,17,20,3,4,0
2009-03-20 18:00:00,28,53867,18,20,3,4,0
2009-03-20 19:00:00,27,55885,19,20,3,4,0
2009-03-20 20:00:00,26,54183,20,20,3,4,0
2009-03-20 21:00:00,25,44721,21,20,3,4,0
2009-03-20 22:00:00,24,38022,22,20,3,4,0
2009-03-20 23:00:00,24,35316,23,20,3,4,0
2009-03-21 00:00:00,24,32806,0,21,3,5,1
2009-03-21 01:00:00,24,31333,1,21,3,5,1
2009-03-21 02:00:00,24,30307,2,21,3,5,1
2009-03-21 03:00:00,24,29117,3,21,3,5,1
2009-03-21 04:00:00,24,28882,4,21,3,5,1
2009-03-21 05:00:00,24,29100,5,21,3,5,1
2009-03-21 06:00:00,24,30353,6,21,3,5,1
2009-03-21 07:00:00,24,32178,7,21,3,5,1
2009-03-21 08:00:00,24,39362,8,21,3,5,1
2009-03-21 09:00:00,26,51727,9,21,3,5,1
2009-03-21 10:00:00,28,57469,10,21,3,5,1
2009-03-21 11:00:00,30,57820,11,21,3,5,1
2009-03-21 12:00:00,30,56871,12,21,3,5,1
2009-03-21 13:00:00,32,53982,13,21,3,5,1
2009-03-21 14:00:00,32,53158,14,21,3,5,1
2009-03-21 15:00:00,31,49886,15,21,3,5,1
2009-03-21 16:00:00,31,48312,16,21,3,5,1
2009-03-21 17:00:00,28,48546,17,21,3,5,1
2009-03-21 18:00:00,25,48896,18,21,3,5,1
2009-03-21 19:00:00,25,49572,19,21,3,5,1
2009-03-21 20:00:00,24,48356,20,21,3,5,1
2009-03-21 21:00:00,24,40407,21,21,3,5,1
2009-03-21 22:00:00,24,35022,22,21,3,5,1
2009-03-21 23:00:00,24,32890,23,21,3,5,1
2009-03-22 00:00:00,24,31002,0,22,3,6,1
2009-03-22 01:00:00,24,29479,1,22,3,6,1
2009-03-22 02:00:00,24,28247,2,22,3,6,1
2009-03-22 03:00:00,24,27089,3,22,3,6,1
2009-03-22 04:00:00,24,26469,4,22,3,6,1
2009-03-22 05:00:00,24,26476,5,22,3,6,1
2009-03-22 06:00:00,24,26894,6,22,3,6,1
2009-03-22 07:00:00,23,26806,7,22,3,6,1
2009-03-22 08:00:00,24,29066,8,22,3,6,1
2009-03-22 09:00:00,24,36442,9,22,3,6,1
2009-03-22 10:00:00,25,42293,10,22,3,6,1
2009-03-22 11:00:00,26,43922,11,22,3,6,1
2009-03-22 12:00:00,26,43735,12,22,3,6,1
2009-03-22 13:00:00,26,43679,13,22,3,6,1
2009-03-22 14:00:00,27,44157,14,22,3,6,1
2009-03-22 15:00:00,28,44477,15,22,3,6,1
2009-03-22 16:00:00,29,44485,16,22,3,6,1
2009-03-22 17:00:00,29,44372,17,22,3,6,1
2009-03-22 18:00:00,28,44882,18,22,3,6,1
2009-03-22 19:00:00,27,48803,19,22,3,6,1
2009-03-22 20:00:00,26,48064,20,22,3,6,1
2009-03-22 21:00:00,25,40393,21,22,3,6,1
2009-03-22 22:00:00,25,35025,22,22,3,6,1
2009-03-22 23:00:00,24,31828,23,22,3,6,1
2009-03-23 00:00:00,24,29650,0,23,3,0,0
2009-03-23 01:00:00,24,28220,1,23,3,0,0
2009-03-23 02:00:00,24,27179,2,23,3,0,0
2009-03-23 03:00:00,23,26492,3,23,3,0,0
2009-03-23 04:00:00,23,26820,4,23,3,0,0
2009-03-23 05:00:00,23,27806,5,23,3,0,0
2009-03-23 06:00:00,23,31958,6,23,3,0,0
2009-03-23 07:00:00,23,41271,7,23,3,0,0
2009-03-23 08:00:00,23,53308,8,23,3,0,0
2009-03-23 09:00:00,25,63562,9,23,3,0,0
2009-03-23 10:00:00,28,69936,10,23,3,0,0
2009-03-23 11:00:00,30,71827,11,23,3,0,0
2009-03-23 12:00:00,31,70657,12,23,3,0,0
2009-03-23 13:00:00,32,70050,13,23,3,0,0
2009-03-23 14:00:00,33,71386,14,23,3,0,0
2009-03-23 15:00:00,33,69560,15,23,3,0,0
2009-03-23 16:00:00,32,65569,16,23,3,0,0
2009-03-23 17:00:00,25,55636,17,23,3,0,0
2009-03-23 18:00:00,26,52070,18,23,3,0,0
2009-03-23 19:00:00,25,53448,19,23,3,0,0
2009-03-23 20:00:00,25,52148,20,23,3,0,0
2009-03-23 21:00:00,24,42471,21,23,3,0,0
2009-03-23 22:00:00,24,37345,22,23,3,0,0
2009-03-23 23:00:00,24,34164,23,23,3,0,0
2009-03-24 00:00:00,24,31733,0,24,3,1,0
2009-03-24 01:00:00,23,30461,1,24,3,1,0
2009-03-24 02:00:00,23,29468,2,24,3,1,0
2009-03-24 03:00:00,23,28811,3,24,3,1,0
2009-03-24 04:00:00,23,28592,4,24,3,1,0
2009-03-24 05:00:00,24,29501,5,24,3,1,0
2009-03-24 06:00:00,24,33472,6,24,3,1,0
2009-03-24 07:00:00,23,42682,7,24,3,1,0
2009-03-24 08:00:00,25,55089,8,24,3,1,0
2009-03-24 09:00:00,27,62657,9,24,3,1,0
2009-03-24 10:00:00,24,66521,10,24,3,1,0
2009-03-24 11:00:00,25,66184,11,24,3,1,0
2009-03-24 12:00:00,26,65657,12,24,3,1,0
2009-03-24 13:00:00,27,65572,13,24,3,1,0
2009-03-24 14:00:00,28,66201,14,24,3,1,0
2009-03-24 15:00:00,28,65348,15,24,3,1,0
2009-03-24 16:00:00,28,61771,16,24,3,1,0
2009-03-24 17:00:00,28,52975,17,24,3,1,0
2009-03-24 18:00:00,28,50055,18,24,3,1,0
2009-03-24 19:00:00,27,51484,19,24,3,1,0
2009-03-24 20:00:00,26,49407,20,24,3,1,0
2009-03-24 21:00:00,25,41033,21,24,3,1,0
2009-03-24 22:00:00,25,35505,22,24,3,1,0
2009-03-24 23:00:00,24,32736,23,24,3,1,0
2009-03-25 00:00:00,24,30755,0,25,3,2,0
2009-03-25 01:00:00,24,29664,1,25,3,2,0
2009-03-25 02:00:00,24,28424,2,25,3,2,0
2009-03-25 03:00:00,23,27675,3,25,3,2,0
2009-03-25 04:00:00,24,27528,4,25,3,2,0
2009-03-25 05:00:00,23,28449,5,25,3,2,0
2009-03-25 06:00:00,23,32766,6,25,3,2,0
2009-03-25 07:00:00,23,41521,7,25,3,2,0
2009-03-25 08:00:00,24,53069,8,25,3,2,0
2009-03-25 09:00:00,26,63344,9,25,3,2,0
2009-03-25 10:00:00,28,69168,10,25,3,2,0
2009-03-25 11:00:00,30,70142,11,25,3,2,0
2009-03-25 12:00:00,31,69158,12,25,3,2,0
2009-03-25 13:00:00,32,68675,13,25,3,2,0
2009-03-25 14:00:00,33,70011,14,25,3,2,0
2009-03-25 15:00:00,34,68687,15,25,3,2,0
2009-03-25 16:00:00,33,63201,16,25,3,2,0
2009-03-25 17:00:00,29,55390,17,25,3,2,0
2009-03-25 18:00:00,25,51222,18,25,3,2,0
2009-03-25 19:00:00,25,53430,19,25,3,2,0
2009-03-25 20:00:00,25,51544,20,25,3,2,0
2009-03-25 21:00:00,25,42592,21,25,3,2,0
2009-03-25 22:00:00,25,37412,22,25,3,2,0
2009-03-25 23:00:00,25,34120,23,25,3,2,0
2009-03-26 00:00:00,25,31842,0,26,3,3,0
2009-03-26 01:00:00,24,30300,1,26,3,3,0
2009-03-26 02:00:00,24,28810,2,26,3,3,0
2009-03-26 03:00:00,24,28261,3,26,3,3,0
2009-03-26 04:00:00,23,27846,4,26,3,3,0
2009-03-26 05:00:00,23,28646,5,26,3,3,0
2009-03-26 06:00:00,23,32134,6,26,3,3,0
2009-03-26 07:00:00,23,41632,7,26,3,3,0
2009-03-26 08:00:00,23,53733,8,26,3,3,0
2009-03-26 09:00:00,26,62874,9,26,3,3,0
2009-03-26 10:00:00,28,68445,10,26,3,3,0
2009-03-26 11:00:00,30,69263,11,26,3,3,0
2009-03-26 12:00:00,31,69390,12,26,3,3,0
2009-03-26 13:00:00,32,68954,13,26,3,3,0
2009-03-26 14:00:00,33,70264,14,26,3,3,0
2009-03-26 15:00:00,32,69794,15,26,3,3,0
2009-03-26 16:00:00,26,62479,16,26,3,3,0
2009-03-26 17:00:00,23,54799,17,26,3,3,0
2009-03-26 18:00:00,23,51190,18,26,3,3,0
2009-03-26 19:00:00,24,52628,19,26,3,3,0
2009-03-26 20:00:00,24,51286,20,26,3,3,0
2009-03-26 21:00:00,24,42112,21,26,3,3,0
2009-03-26 22:00:00,24,36698,22,26,3,3,0
2009-03-26 23:00:00,24,34181,23,26,3,3,0
2009-03-27 00:00:00,24,31883,0,27,3,4,0
2009-03-27 01:00:00,24,30116,1,27,3,4,0
2009-03-27 02:00:00,23,29095,2,27,3,4,0
2009-03-27 03:00:00,23,28498,3,27,3,4,0
2009-03-27 04:00:00,23,28234,4,27,3,4,0
2009-03-27 05:00:00,23,28834,5,27,3,4,0
2009-03-27 06:00:00,23,32833,6,27,3,4,0
2009-03-27 07:00:00,23,41372,7,27,3,4,0
2009-03-27 08:00:00,23,53041,8,27,3,4,0
2009-03-27 09:00:00,25,63598,9,27,3,4,0
2009-03-27 10:00:00,28,69605,10,27,3,4,0
2009-03-27 11:00:00,29,70762,11,27,3,4,0
2009-03-27 12:00:00,31,67315,12,27,3,4,0
2009-03-27 13:00:00,31,66840,13,27,3,4,0
2009-03-27 14:00:00,32,68721,14,27,3,4,0
2009-03-27 15:00:00,31,69828,15,27,3,4,0
2009-03-27 16:00:00,29,65191,16,27,3,4,0
2009-03-27 17:00:00,29,54998,17,27,3,4,0
2009-03-27 18:00:00,27,51964,18,27,3,4,0
2009-03-27 19:00:00,26,54399,19,27,3,4,0
2009-03-27 20:00:00,25,52618,20,27,3,4,0
2009-03-27 21:00:00,25,43622,21,27,3,4,0
2009-03-27 22:00:00,25,37202,22,27,3,4,0
2009-03-27 23:00:00,25,35106,23,27,3,4,0
2009-03-28 00:00:00,25,32546,0,28,3,5,1
2009-03-28 01:00:00,24,31178,1,28,3,5,1
2009-03-28 02:00:00,24,29638,2,28,3,5,1
2009-03-28 03:00:00,24,28823,3,28,3,5,1
2009-03-28 04:00:00,23,28449,4,28,3,5,1
2009-03-28 05:00:00,23,29315,5,28,3,5,1
2009-03-28 06:00:00,23,30759,6,28,3,5,1
2009-03-28 07:00:00,23,32061,7,28,3,5,1
2009-03-28 08:00:00,23,38655,8,28,3,5,1
2009-03-28 09:00:00,26,48783,9,28,3,5,1
2009-03-28 10:00:00,29,55243,10,28,3,5,1
2009-03-28 11:00:00,30,56452,11,28,3,5,1
2009-03-28 12:00:00,31,54124,12,28,3,5,1
2009-03-28 13:00:00,31,51122,13,28,3,5,1
2009-03-28 14:00:00,25,49850,14,28,3,5,1
2009-03-28 15:00:00,26,49660,15,28,3,5,1
2009-03-28 16:00:00,28,48867,16,28,3,5,1
2009-03-28 17:00:00,28,48243,17,28,3,5,1
2009-03-28 18:00:00,28,49092,18,28,3,5,1
2009-03-28 19:00:00,27,52840,19,28,3,5,1
2009-03-28 20:00:00,27,49841,20,28,3,5,1
2009-03-28 21:00:00,26,42726,21,28,3,5,1
2009-03-28 22:00:00,25,37280,22,28,3,5,1
2009-03-28 23:00:00,25,34967,23,28,3,5,1
2009-03-29 00:00:00,25,33073,0,29,3,6,1
2009-03-29 01:00:00,24,31535,1,29,3,6,1
2009-03-29 02:00:00,24,29781,2,29,3,6,1
2009-03-29 03:00:00,24,28494,3,29,3,6,1
2009-03-29 04:00:00,24,28161,4,29,3,6,1
2009-03-29 05:00:00,24,27889,5,29,3,6,1
2009-03-29 06:00:00,23,28420,6,29,3,6,1
