time,temperature,load,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24
2009-06-01 11:00:00,31,66341,11,1,6,0,0,66154.0,62097.0,51947.0,45735.0,43303.0,63817.0,29.0,30.0,64864.0,52681.5,41532.208333333336,13100.242579828831
2009-06-01 12:00:00,32,67174,12,1,6,0,0,66341.0,66154.0,62097.0,45893.0,42220.0,63432.0,31.0,32.0,66556.33333333333,58933.666666666664,42418.916666666664,14090.994836100555
2009-06-01 13:00:00,32,66826,13,1,6,0,0,67174.0,66341.0,66154.0,45804.0,39669.0,63524.0,32.0,32.0,66780.33333333333,63423.166666666664,43294.833333333336,14938.460026756858
2009-06-01 14:00:00,33,67454,14,1,6,0,0,66826.0,67174.0,66341.0,45551.0,39664.0,64655.0,32.0,32.0,67151.33333333333,66007.66666666667,44207.458333333336,15730.350536405298
2009-06-01 15:00:00,33,67029,15,1,6,0,0,67454.0,66826.0,67174.0,45685.0,39119.0,63668.0,33.0,33.0,67103.0,66829.66666666667,45096.791666666664,16406.34560157095
2009-06-01 16:00:00,33,63023,16,1,6,0,0,67029.0,67454.0,66826.0,45552.0,38219.0,65832.0,33.0,32.0,65835.33333333333,66307.83333333333,45824.75,16810.053434076875
2009-06-01 17:00:00,33,53111,17,1,6,0,0,63023.0,67029.0,67454.0,45418.0,41877.0,57154.0,33.0,32.0,61054.333333333336,64102.833333333336,46145.291666666664,16875.18075260141
2009-06-01 18:00:00,31,51401,18,1,6,0,0,53111.0,63023.0,67029.0,47357.0,43477.0,53985.0,33.0,31.0,55845.0,61474.0,46313.791666666664,16907.96378345229
2009-06-01 19:00:00,30,52079,19,1,6,0,0,51401.0,53111.0,63023.0,50576.0,46537.0,55334.0,31.0,30.0,52197.0,59016.166666666664,46376.416666666664,16927.209361715843
2009-06-01 20:00:00,29,50406,20,1,6,0,0,52079.0,51401.0,53111.0,49567.0,44970.0,53788.0,30.0,28.0,51295.333333333336,56174.833333333336,46411.375,16934.949680449183
2009-06-01 21:00:00,28,40667,21,1,6,0,0,50406.0,52079.0,51401.0,39510.0,37872.0,44945.0,29.0,27.0,47717.333333333336,51781.166666666664,46459.583333333336,16916.08581747137
2009-06-01 22:00:00,27,36070,22,1,6,0,0,40667.0,50406.0,52079.0,35524.0,34007.0,38875.0,28.0,27.0,42381.0,47289.0,46482.333333333336,16901.09991704076
2009-06-01 23:00:00,27,33721,23,1,6,0,0,36070.0,40667.0,50406.0,33008.0,31468.0,35562.0,27.0,27.0,36819.333333333336,44057.333333333336,46512.041666666664,16876.99474968204
2009-06-02 00:00:00,26,30954,0,2,6,1,0,33721.0,36070.0,40667.0,30451.0,29051.0,32911.0,27.0,26.0,33581.666666666664,40649.5,46533.0,16856.48236810056
2009-06-02 01:00:00,26,29598,1,2,6,1,0,30954.0,33721.0,36070.0,23485.0,29255.0,31499.0,26.0,26.0,31424.333333333332,36902.666666666664,46787.708333333336,16536.218271942256
2009-06-02 02:00:00,25,29068,2,2,6,1,0,29598.0,30954.0,33721.0,20204.0,29621.0,30282.0,26.0,26.0,29873.333333333332,33346.333333333336,47157.041666666664,16007.186678052223
2009-06-02 03:00:00,25,27858,3,2,6,1,0,29068.0,29598.0,30954.0,25665.0,28151.0,29601.0,25.0,25.0,28841.333333333332,31211.5,47248.416666666664,15884.960554525738
2009-06-02 04:00:00,25,28038,4,2,6,1,0,27858.0,29068.0,29598.0,25616.0,27492.0,29372.0,25.0,25.0,28321.333333333332,29872.833333333332,47349.333333333336,15748.66397277986
2009-06-02 05:00:00,24,28625,5,2,6,1,0,28038.0,27858.0,29068.0,25818.0,27031.0,30111.0,25.0,25.0,28173.666666666668,29023.5,47466.291666666664,15591.446416096634
2009-06-02 06:00:00,24,31055,6,2,6,1,0,28625.0,28038.0,27858.0,29661.0,27582.0,33345.0,24.0,24.0,29239.333333333332,29040.333333333332,47524.375,15524.68545592576
2009-06-02 07:00:00,24,41426,7,2,6,1,0,31055.0,28625.0,28038.0,39889.0,27039.0,42346.0,24.0,24.0,33702.0,31011.666666666668,47588.416666666664,15494.960667252699
2009-06-02 08:00:00,25,52401,8,2,6,1,0,41426.0,31055.0,28625.0,51947.0,30340.0,54370.0,24.0,25.0,41627.333333333336,34900.5,47607.333333333336,15500.789126242249
2009-06-02 09:00:00,28,63481,9,2,6,1,0,52401.0,41426.0,31055.0,62097.0,40200.0,65083.0,25.0,27.0,52436.0,40837.666666666664,47665.0,15559.501087340643
2009-06-02 10:00:00,30,68086,10,2,6,1,0,63481.0,52401.0,41426.0,66154.0,44989.0,68077.0,28.0,29.0,61322.666666666664,47512.333333333336,47745.5,15663.963485879129
2009-06-02 11:00:00,31,68256,11,2,6,1,0,68086.0,63481.0,52401.0,66341.0,45735.0,66894.0,30.0,31.0,66607.66666666667,54117.5,47825.291666666664,15767.343090344082
2009-06-02 12:00:00,32,67868,12,2,6,1,0,68256.0,68086.0,63481.0,67174.0,45893.0,65706.0,31.0,32.0,68070.0,60253.0,47854.208333333336,15804.962156892221
2009-06-02 13:00:00,33,67549,13,2,6,1,0,67868.0,68256.0,68086.0,66826.0,45804.0,65177.0,32.0,32.0,67891.0,64606.833333333336,47884.333333333336,15843.337951620973
2009-06-02 14:00:00,33,68880,14,2,6,1,0,67549.0,67868.0,68256.0,67454.0,45551.0,65930.0,33.0,33.0,68099.0,67353.33333333333,47943.75,15922.396938985248
2009-06-02 15:00:00,33,68325,15,2,6,1,0,68880.0,67549.0,67868.0,67029.0,45685.0,65602.0,33.0,33.0,68251.33333333333,68160.66666666667,47997.75,15991.983397260608
2009-06-02 16:00:00,33,64252,16,2,6,1,0,68325.0,68880.0,67549.0,63023.0,45552.0,62288.0,33.0,33.0,67152.33333333333,67521.66666666667,48048.958333333336,16044.070866046068
2009-06-02 17:00:00,33,54530,17,2,6,1,0,64252.0,68325.0,68880.0,53111.0,45418.0,54115.0,33.0,33.0,62369.0,65234.0,48108.083333333336,16066.135822083084
2009-06-02 18:00:00,32,53313,18,2,6,1,0,54530.0,64252.0,68325.0,51401.0,47357.0,51196.0,33.0,31.0,57365.0,62808.166666666664,48187.75,16087.899990635626
2009-06-02 19:00:00,30,53977,19,2,6,1,0,53313.0,54530.0,64252.0,52079.0,50576.0,52759.0,32.0,30.0,53940.0,60546.166666666664,48266.833333333336,16112.50606548041
2009-06-02 20:00:00,29,51608,20,2,6,1,0,53977.0,53313.0,54530.0,50406.0,49567.0,50961.0,30.0,29.0,52966.0,57667.5,48316.916666666664,16121.310160687919
2009-06-02 21:00:00,28,40884,21,2,6,1,0,51608.0,53977.0,53313.0,40667.0,39510.0,41955.0,29.0,28.0,48823.0,53094.0,48325.958333333336,16116.893395977926
2009-06-02 22:00:00,27,36951,22,2,6,1,0,40884.0,51608.0,53977.0,36070.0,35524.0,36409.0,28.0,27.0,43147.666666666664,48543.833333333336,48362.666666666664,16088.743884999212
2009-06-02 23:00:00,27,34024,23,2,6,1,0,36951.0,40884.0,51608.0,33721.0,33008.0,33701.0,27.0,27.0,37286.333333333336,45126.166666666664,48375.291666666664,16076.869380732775
2009-06-03 00:00:00,26,31762,0,3,6,2,0,34024.0,36951.0,40884.0,30954.0,30451.0,31713.0,27.0,26.0,34245.666666666664,41534.333333333336,48408.958333333336,16039.604005409872
2009-06-03 01:00:00,26,30983,1,3,6,2,0,31762.0,34024.0,36951.0,29598.0,23485.0,30917.0,26.0,26.0,32256.333333333332,37702.0,48466.666666666664,15971.328342204064
2009-06-03 02:00:00,26,29955,2,3,6,2,0,30983.0,31762.0,34024.0,29068.0,20204.0,29223.0,26.0,25.0,30900.0,34093.166666666664,48503.625,15925.447669122354
2009-06-03 03:00:00,26,29010,3,3,6,2,0,29955.0,30983.0,31762.0,27858.0,25665.0,28411.0,26.0,25.0,29982.666666666668,32114.166666666668,48551.625,15862.12553280538
2009-06-03 04:00:00,26,28667,4,3,6,2,0,29010.0,29955.0,30983.0,28038.0,25616.0,28358.0,26.0,25.0,29210.666666666668,30733.5,48577.833333333336,15827.23934747677
2009-06-03 05:00:00,24,28462,5,3,6,2,0,28667.0,29010.0,29955.0,28625.0,25818.0,29042.0,26.0,24.0,28713.0,29806.5,48571.041666666664,15836.206052227953
2009-06-03 06:00:00,24,31349,6,3,6,2,0,28462.0,28667.0,29010.0,31055.0,29661.0,32129.0,24.0,24.0,29492.666666666668,29737.666666666668,48583.291666666664,15822.175015325098
2009-06-03 07:00:00,24,41177,7,3,6,2,0,31349.0,28462.0,28667.0,41426.0,39889.0,40440.0,24.0,24.0,33662.666666666664,31436.666666666668,48572.916666666664,15827.153139920358
2009-06-03 08:00:00,25,51909,8,3,6,2,0,41177.0,31349.0,28462.0,52401.0,51947.0,51594.0,24.0,25.0,41478.333333333336,35095.666666666664,48552.416666666664,15822.297150641132
2009-06-03 09:00:00,25,61534,9,3,6,2,0,51909.0,41177.0,31349.0,63481.0,62097.0,61547.0,25.0,28.0,51540.0,40516.333333333336,48471.291666666664,15747.23986713129
2009-06-03 10:00:00,27,65296,10,3,6,2,0,61534.0,51909.0,41177.0,68086.0,66154.0,66275.0,25.0,30.0,59579.666666666664,46621.166666666664,48355.041666666664,15605.806679842644
2009-06-03 11:00:00,27,64831,11,3,6,2,0,65296.0,61534.0,51909.0,68256.0,66341.0,67565.0,27.0,31.0,63887.0,52682.666666666664,48212.333333333336,15430.585005863728
2009-06-03 12:00:00,27,68277,12,3,6,2,0,64831.0,65296.0,61534.0,67868.0,67174.0,67120.0,27.0,32.0,66134.66666666667,58837.333333333336,48229.375,15453.445626229259
2009-06-03 13:00:00,29,65943,13,3,6,2,0,68277.0,64831.0,65296.0,67549.0,66826.0,67844.0,27.0,33.0,66350.33333333333,62965.0,48162.458333333336,15369.398890622108
2009-06-03 14:00:00,29,74005,14,3,6,2,0,65943.0,68277.0,64831.0,68880.0,67454.0,69347.0,29.0,33.0,69408.33333333333,66647.66666666667,48376.0,15701.771899457934
2009-06-03 15:00:00,29,69934,15,3,6,2,0,74005.0,65943.0,68277.0,68325.0,67029.0,69595.0,29.0,33.0,69960.66666666667,68047.66666666667,48443.041666666664,15793.816388973924
2009-06-03 16:00:00,29,66769,16,3,6,2,0,69934.0,74005.0,65943.0,64252.0,63023.0,65414.0,29.0,33.0,70236.0,68293.16666666667,48547.916666666664,15911.276075179447
2009-06-03 17:00:00,29,57780,17,3,6,2,0,66769.0,69934.0,74005.0,54530.0,53111.0,56233.0,29.0,33.0,64827.666666666664,67118.0,48683.333333333336,15978.091227532794
2009-06-03 18:00:00,29,54882,18,3,6,2,0,57780.0,66769.0,69934.0,53313.0,51401.0,52642.0,29.0,32.0,59810.333333333336,64885.5,48748.708333333336,16001.050597244477
2009-06-03 19:00:00,28,56841,19,3,6,2,0,54882.0,57780.0,66769.0,53977.0,52079.0,54271.0,29.0,30.0,56501.0,63368.5,48868.041666666664,16052.335120607017
2009-06-03 20:00:00,27,54296,20,3,6,2,0,56841.0,54882.0,57780.0,51608.0,50406.0,52693.0,28.0,29.0,55339.666666666664,60083.666666666664,48980.041666666664,16081.63406817026
2009-06-03 21:00:00,27,43265,21,3,6,2,0,54296.0,56841.0,54882.0,40884.0,40667.0,43595.0,27.0,28.0,51467.333333333336,55638.833333333336,49079.25,16036.799453674957
2009-06-03 22:00:00,26,38670,22,3,6,2,0,43265.0,54296.0,56841.0,36951.0,36070.0,38082.0,27.0,27.0,45410.333333333336,50955.666666666664,49150.875,15984.027977171403
2009-06-03 23:00:00,26,35731,23,3,6,2,0,38670.0,43265.0,54296.0,34024.0,33721.0,35318.0,26.0,27.0,39222.0,47280.833333333336,49222.0,15917.44974384478
2009-06-04 00:00:00,26,33734,0,4,6,3,0,35731.0,38670.0,43265.0,31762.0,30954.0,33293.0,26.0,26.0,36045.0,43756.166666666664,49304.166666666664,15828.241487281784
2009-06-04 01:00:00,25,31856,1,4,6,3,0,33734.0,35731.0,38670.0,30983.0,29598.0,32100.0,26.0,26.0,33773.666666666664,39592.0,49340.541666666664,15785.251611329137
2009-06-04 02:00:00,25,29680,2,4,6,3,0,31856.0,33734.0,35731.0,29955.0,29068.0,31219.0,25.0,26.0,31756.666666666668,35489.333333333336,49329.083333333336,15800.028062486484
2009-06-04 03:00:00,25,29447,3,4,6,3,0,29680.0,31856.0,33734.0,29010.0,27858.0,30558.0,25.0,26.0,30327.666666666668,33186.333333333336,49347.291666666664,15775.827035384244
2009-06-04 04:00:00,25,29242,4,4,6,3,0,29447.0,29680.0,31856.0,28667.0,28038.0,29985.0,25.0,26.0,29456.333333333332,31615.0,49371.25,15743.458327467119
2009-06-04 05:00:00,25,30438,5,4,6,3,0,29242.0,29447.0,29680.0,28462.0,28625.0,30518.0,25.0,24.0,29709.0,30732.833333333332,49453.583333333336,15634.14264252008
2009-06-04 06:00:00,25,34113,6,4,6,3,0,30438.0,29242.0,29447.0,31349.0,31055.0,33314.0,25.0,24.0,31264.333333333332,30796.0,49568.75,15504.623168170023
2009-06-04 07:00:00,25,42502,7,4,6,3,0,34113.0,30438.0,29242.0,41177.0,41426.0,41896.0,25.0,24.0,35684.333333333336,32570.333333333332,49623.958333333336,15475.775104502618
2009-06-04 08:00:00,25,54695,8,4,6,3,0,42502.0,34113.0,30438.0,51909.0,52401.0,53595.0,25.0,25.0,43770.0,36739.5,49740.041666666664,15504.083314822876
2009-06-04 09:00:00,26,65789,9,4,6,3,0,54695.0,42502.0,34113.0,61534.0,63481.0,65169.0,25.0,25.0,54328.666666666664,42796.5,49917.333333333336,15668.271763598214
2009-06-04 10:00:00,27,71142,10,4,6,3,0,65789.0,54695.0,42502.0,65296.0,68086.0,69949.0,26.0,27.0,63875.333333333336,49779.833333333336,50160.916666666664,15960.464905282417
2009-06-04 11:00:00,28,67124,11,4,6,3,0,71142.0,65789.0,54695.0,64831.0,68256.0,70495.0,27.0,27.0,68018.33333333333,55894.166666666664,50256.458333333336,16058.661341629413
2009-06-04 12:00:00,29,66260,12,4,6,3,0,67124.0,71142.0,65789.0,68277.0,67868.0,69983.0,28.0,27.0,68175.33333333333,61252.0,50172.416666666664,15965.258213346837
2009-06-04 13:00:00,30,66294,13,4,6,3,0,66260.0,67124.0,71142.0,65943.0,67549.0,68217.0,29.0,29.0,66559.33333333333,65217.333333333336,50187.041666666664,15980.48650148904
2009-06-04 14:00:00,31,67347,14,4,6,3,0,66294.0,66260.0,67124.0,74005.0,68880.0,68892.0,30.0,29.0,66633.66666666667,67326.0,49909.625,15602.353241717927
2009-06-04 15:00:00,31,66351,15,4,6,3,0,67347.0,66294.0,66260.0,69934.0,68325.0,67555.0,31.0,29.0,66664.0,67419.66666666667,49760.333333333336,15418.47722607562
2009-06-04 16:00:00,31,63424,16,4,6,3,0,66351.0,67347.0,66294.0,66769.0,64252.0,63433.0,31.0,29.0,65707.33333333333,66133.33333333333,49620.958333333336,15272.470195346647
2009-06-04 17:00:00,30,54932,17,4,6,3,0,63424.0,66351.0,67347.0,57780.0,54530.0,55023.0,31.0,29.0,61569.0,64101.333333333336,49502.291666666664,15217.283073158007
2009-06-04 18:00:00,29,52236,18,4,6,3,0,54932.0,63424.0,66351.0,54882.0,53313.0,52681.0,30.0,29.0,56864.0,61764.0,49392.041666666664,15186.165576314184
2009-06-04 19:00:00,29,53385,19,4,6,3,0,52236.0,54932.0,63424.0,56841.0,53977.0,54251.0,29.0,28.0,53517.666666666664,59612.5,49248.041666666664,15128.738050418695
2009-06-04 20:00:00,28,52011,20,4,6,3,0,53385.0,52236.0,54932.0,54296.0,51608.0,52921.0,29.0,27.0,52544.0,57056.5,49152.833333333336,15102.75665786431
2009-06-04 21:00:00,27,41458,21,4,6,3,0,52011.0,53385.0,52236.0,43265.0,40884.0,42040.0,28.0,27.0,48951.333333333336,52907.666666666664,49077.541666666664,15137.848873599101
2009-06-04 22:00:00,27,37378,22,4,6,3,0,41458.0,52011.0,53385.0,38670.0,36951.0,37066.0,27.0,26.0,43615.666666666664,48566.666666666664,49023.708333333336,15178.711601046765
2009-06-04 23:00:00,27,34811,23,4,6,3,0,37378.0,41458.0,52011.0,35731.0,34024.0,34198.0,27.0,26.0,37882.333333333336,45213.166666666664,48985.375,15214.860143987029
2009-06-05 00:00:00,27,33078,0,5,6,4,0,34811.0,37378.0,41458.0,33734.0,31762.0,31558.0,27.0,26.0,35089.0,42020.166666666664,48958.041666666664,15244.011655270162
2009-06-05 01:00:00,26,31660,1,5,6,4,0,33078.0,34811.0,37378.0,31856.0,30983.0,30341.0,27.0,25.0,33183.0,38399.333333333336,48949.875,15253.621546637425
2009-06-05 02:00:00,26,30135,2,5,6,4,0,31660.0,33078.0,34811.0,29680.0,29955.0,29456.0,26.0,25.0,31624.333333333332,34753.333333333336,48968.833333333336,15228.892918929792
2009-06-05 03:00:00,25,29397,3,5,6,4,0,30135.0,31660.0,33078.0,29447.0,29010.0,28684.0,26.0,25.0,30397.333333333332,32743.166666666668,48966.75,15231.682810481858
2009-06-05 04:00:00,25,29066,4,5,6,4,0,29397.0,30135.0,31660.0,29242.0,28667.0,28435.0,25.0,25.0,29532.666666666668,31357.833333333332,48959.416666666664,15241.63135430646
2009-06-05 05:00:00,25,29431,5,5,6,4,0,29066.0,29397.0,30135.0,30438.0,28462.0,29109.0,25.0,25.0,29298.0,30461.166666666668,48917.458333333336,15296.124027316728
2009-06-05 06:00:00,25,32345,6,5,6,4,0,29431.0,29066.0,29397.0,34113.0,31349.0,33090.0,25.0,25.0,30280.666666666668,30339.0,48843.791666666664,15374.57893655782
2009-06-05 07:00:00,25,39828,7,5,6,4,0,32345.0,29431.0,29066.0,42502.0,41177.0,41205.0,25.0,25.0,33868.0,31700.333333333332,48732.375,15432.116188995282
2009-06-05 08:00:00,25,51531,8,5,6,4,0,39828.0,32345.0,29431.0,54695.0,51909.0,52680.0,25.0,25.0,41234.666666666664,35266.333333333336,48600.541666666664,15392.427720428681
2009-06-05 09:00:00,27,62644,9,5,6,4,0,51531.0,39828.0,32345.0,65789.0,61534.0,63878.0,25.0,26.0,51334.333333333336,40807.5,48469.5,15252.484632946165
2009-06-05 10:00:00,30,67826,10,5,6,4,0,62644.0,51531.0,39828.0,71142.0,65296.0,69655.0,27.0,27.0,60667.0,47267.5,48331.333333333336,15051.873041517758
2009-06-05 11:00:00,31,68177,11,5,6,4,0,67826.0,62644.0,51531.0,67124.0,64831.0,70025.0,30.0,28.0,66215.66666666667,53725.166666666664,48375.208333333336,15110.454561053572
2009-06-05 12:00:00,32,67103,12,5,6,4,0,68177.0,67826.0,62644.0,66260.0,68277.0,68060.0,31.0,29.0,67702.0,59518.166666666664,48410.333333333336,15154.751083597352
2009-06-05 13:00:00,31,66856,13,5,6,4,0,67103.0,68177.0,67826.0,66294.0,65943.0,67797.0,32.0,30.0,67378.66666666667,64022.833333333336,48433.75,15183.991819905415
2009-06-05 14:00:00,32,67812,14,5,6,4,0,66856.0,67103.0,68177.0,67347.0,74005.0,68942.0,31.0,31.0,67257.0,66736.33333333333,48453.125,15209.450026681718
2009-06-05 15:00:00,32,67871,15,5,6,4,0,67812.0,66856.0,67103.0,66351.0,69934.0,68377.0,32.0,31.0,67513.0,67607.5,48516.458333333336,15290.169029631694
2009-06-05 16:00:00,31,64394,16,5,6,4,0,67871.0,67812.0,66856.0,63424.0,66769.0,63684.0,32.0,31.0,66692.33333333333,67035.5,48556.875,15332.510944175416
2009-06-05 17:00:00,30,54282,17,5,6,4,0,64394.0,67871.0,67812.0,54932.0,57780.0,54737.0,31.0,30.0,62182.333333333336,64719.666666666664,48529.791666666664,15321.330323041522
2009-06-05 18:00:00,29,52264,18,5,6,4,0,54282.0,64394.0,67871.0,52236.0,54882.0,52229.0,30.0,29.0,56980.0,62246.5,48530.958333333336,15321.62587149329
2009-06-05 19:00:00,29,53911,19,5,6,4,0,52264.0,54282.0,64394.0,53385.0,56841.0,53434.0,29.0,29.0,53485.666666666664,60089.0,48552.875,15329.245485594085
2009-06-05 20:00:00,28,52018,20,5,6,4,0,53911.0,52264.0,54282.0,52011.0,54296.0,51884.0,29.0,28.0,52731.0,57456.666666666664,48553.166666666664,15329.314209870105
2009-06-05 21:00:00,27,41500,21,5,6,4,0,52018.0,53911.0,52264.0,41458.0,43265.0,42076.0,28.0,27.0,49143.0,53061.5,48554.916666666664,15328.47138048399
2009-06-05 22:00:00,27,37315,22,5,6,4,0,41500.0,52018.0,53911.0,37378.0,38670.0,36967.0,27.0,27.0,43611.0,48548.333333333336,48552.291666666664,15330.473909913359
2009-06-05 23:00:00,26,34836,23,5,6,4,0,37315.0,41500.0,52018.0,34811.0,35731.0,34170.0,27.0,27.0,37883.666666666664,45307.333333333336,48553.333333333336,15329.500447536197
2009-06-06 00:00:00,26,33434,0,6,6,5,1,34836.0,37315.0,41500.0,33078.0,33734.0,31829.0,26.0,27.0,35195.0,42169.0,48568.166666666664,15314.039380415787
2009-06-06 01:00:00,25,32065,1,6,6,5,1,33434.0,34836.0,37315.0,31660.0,31856.0,30063.0,26.0,26.0,33445.0,38528.0,48585.041666666664,15294.808759778147
2009-06-06 02:00:00,25,30603,2,6,6,5,1,32065.0,33434.0,34836.0,30135.0,29680.0,28884.0,25.0,26.0,32034.0,34958.833333333336,48604.541666666664,15270.542378053424
2009-06-06 03:00:00,25,29055,3,6,6,5,1,30603.0,32065.0,33434.0,29397.0,29447.0,28183.0,25.0,25.0,30574.333333333332,32884.666666666664,48590.291666666664,15289.393500295622
2009-06-06 04:00:00,24,27948,4,6,6,5,1,29055.0,30603.0,32065.0,29066.0,29242.0,27822.0,25.0,25.0,29202.0,31323.5,48543.708333333336,15353.036653263329
2009-06-06 05:00:00,24,27850,5,6,6,5,1,27948.0,29055.0,30603.0,29431.0,30438.0,28071.0,24.0,25.0,28284.333333333332,30159.166666666668,48477.833333333336,15441.744226402052
2009-06-06 06:00:00,24,27132,6,6,6,5,1,27850.0,27948.0,29055.0,32345.0,34113.0,29369.0,24.0,25.0,27643.333333333332,29108.833333333332,48260.625,15712.824548375807
2009-06-06 07:00:00,24,26367,7,6,6,5,1,27132.0,27850.0,27948.0,39828.0,42502.0,31427.0,24.0,25.0,27116.333333333332,28159.166666666668,47699.75,16257.717076621679
2009-06-06 08:00:00,24,30302,8,6,6,5,1,26367.0,27132.0,27850.0,51531.0,54695.0,39438.0,24.0,25.0,27933.666666666668,28109.0,46815.208333333336,16613.813893418417
2009-06-06 09:00:00,27,40494,9,6,6,5,1,30302.0,26367.0,27132.0,62644.0,65789.0,46777.0,24.0,27.0,32387.666666666668,30015.5,45892.291666666664,16308.70280203618
2009-06-06 10:00:00,30,44787,10,6,6,5,1,40494.0,30302.0,26367.0,67826.0,71142.0,42780.0,27.0,30.0,38527.666666666664,32822.0,44932.333333333336,15625.25092853577
2009-06-06 11:00:00,31,45679,11,6,6,5,1,44787.0,40494.0,30302.0,68177.0,67124.0,43303.0,30.0,31.0,43653.333333333336,35793.5,43994.916666666664,14824.432995731244
2009-06-06 12:00:00,32,45213,12,6,6,5,1,45679.0,44787.0,40494.0,67103.0,66260.0,42220.0,31.0,32.0,45226.333333333336,38807.0,43082.833333333336,13990.839272046174
2009-06-06 13:00:00,33,44624,13,6,6,5,1,45213.0,45679.0,44787.0,66856.0,66294.0,39669.0,32.0,31.0,45172.0,41849.833333333336,42156.5,13052.9355685424
2009-06-06 14:00:00,33,44649,14,6,6,5,1,44624.0,45213.0,45679.0,67812.0,67347.0,39664.0,33.0,32.0,44828.666666666664,44241.0,41191.375,11876.854739594666
2009-06-06 15:00:00,33,44527,15,6,6,5,1,44649.0,44624.0,45213.0,67871.0,66351.0,39119.0,33.0,32.0,44600.0,44913.166666666664,40218.708333333336,10469.397804529646
2009-06-06 16:00:00,33,45238,16,6,6,5,1,44527.0,44649.0,44624.0,64394.0,63424.0,38219.0,33.0,31.0,44804.666666666664,44988.333333333336,39420.541666666664,9199.360941789175
2009-06-06 17:00:00,32,45079,17,6,6,5,1,45238.0,44527.0,44649.0,54282.0,54932.0,41877.0,33.0,30.0,44948.0,44888.333333333336,39037.083333333336,8732.935658193199
2009-06-06 18:00:00,30,46590,18,6,6,5,1,45079.0,45238.0,44527.0,52264.0,52236.0,43477.0,32.0,29.0,45635.666666666664,45117.833333333336,38800.666666666664,8430.868739942654
2009-06-06 19:00:00,30,49951,19,6,6,5,1,46590.0,45079.0,45238.0,53911.0,53385.0,46537.0,30.0,29.0,47206.666666666664,46005.666666666664,38635.666666666664,8156.576320697283
2009-06-06 20:00:00,29,48980,20,6,6,5,1,49951.0,46590.0,45079.0,52018.0,52011.0,44970.0,30.0,28.0,48507.0,46727.5,38509.083333333336,7961.095030189469
2009-06-06 21:00:00,28,39819,21,6,6,5,1,48980.0,49951.0,46590.0,41500.0,41458.0,37872.0,29.0,27.0,46250.0,45942.833333333336,38439.041666666664,7941.0062415679095
2009-06-06 22:00:00,27,35278,22,6,6,5,1,39819.0,48980.0,49951.0,37315.0,37378.0,34007.0,28.0,27.0,41359.0,44282.833333333336,38354.166666666664,7964.394044291815
2009-06-06 23:00:00,27,33803,23,6,6,5,1,35278.0,39819.0,48980.0,34836.0,34811.0,31468.0,27.0,26.0,36300.0,42403.5,38311.125,7986.993031131625
2009-06-07 00:00:00,26,31863,0,7,6,6,1,33803.0,35278.0,39819.0,33434.0,33078.0,29051.0,27.0,26.0,33648.0,39949.0,38245.666666666664,8034.995358168815
2009-06-07 01:00:00,26,30174,1,7,6,6,1,31863.0,33803.0,35278.0,32065.0,31660.0,29255.0,26.0,25.0,31946.666666666668,36652.833333333336,38166.875,8107.185826609085
2009-06-07 02:00:00,25,28934,2,7,6,6,1,30174.0,31863.0,33803.0,30603.0,30135.0,29621.0,26.0,25.0,30323.666666666668,33311.833333333336,38097.333333333336,8181.703706211146
2009-06-07 03:00:00,25,27854,3,7,6,6,1,28934.0,30174.0,31863.0,29055.0,29397.0,28151.0,25.0,25.0,28987.333333333332,31317.666666666668,38047.291666666664,8242.858102250571
2009-06-07 04:00:00,25,27436,4,7,6,6,1,27854.0,28934.0,30174.0,27948.0,29066.0,27492.0,25.0,24.0,28074.666666666668,30010.666666666668,38025.958333333336,8270.747873650245
2009-06-07 05:00:00,24,27588,5,7,6,6,1,27436.0,27854.0,28934.0,27850.0,29431.0,27031.0,25.0,24.0,27626.0,28974.833333333332,38015.041666666664,8284.923984742909
2009-06-07 06:00:00,24,27871,6,7,6,6,1,27588.0,27436.0,27854.0,27132.0,32345.0,27582.0,24.0,24.0,27631.666666666668,28309.5,38045.833333333336,8243.989735171952
2009-06-07 07:00:00,24,27186,7,7,6,6,1,27871.0,27588.0,27436.0,26367.0,39828.0,27039.0,24.0,24.0,27548.333333333332,27811.5,38079.958333333336,8195.094818557149
2009-06-07 08:00:00,25,30484,8,7,6,6,1,27186.0,27871.0,27588.0,30302.0,51531.0,30340.0,24.0,24.0,28513.666666666668,28069.833333333332,38087.541666666664,8187.665394169535
2009-06-07 09:00:00,28,40564,9,7,6,6,1,30484.0,27186.0,27871.0,40494.0,62644.0,40200.0,25.0,27.0,32744.666666666668,30188.166666666668,38090.458333333336,8188.572328604932
2009-06-07 10:00:00,30,44897,10,7,6,6,1,40564.0,30484.0,27186.0,44787.0,67826.0,44989.0,28.0,30.0,38648.333333333336,33098.333333333336,38095.041666666664,8192.513339889822
2009-06-07 11:00:00,31,45461,11,7,6,6,1,44897.0,40564.0,30484.0,45679.0,68177.0,45735.0,30.0,31.0,43640.666666666664,36077.166666666664,38085.958333333336,8183.855419050659
