time,temperature,load,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24,hour_sin,hour_cos,dow_sin,dow_cos
2010-02-01 21:00:00,27,41285,21,1,2,0,0,50241.0,53057.0,52831.0,40296.0,41272.0,40124.0,28.0,27.0,48194.333333333336,52281.66666666666,47507.5,15834.256814563892,-0.7071067811865477,0.7071067811865474,0.0,1.0
2010-02-01 22:00:00,26,36079,22,1,2,0,0,41285.0,50241.0,53057.0,35536.0,36639.0,35557.0,27.0,26.0,42535.0,47869.833333333336,47530.125,15816.785743145258,-0.5000000000000004,0.8660254037844384,0.0,1.0
2010-02-01 23:00:00,25,32602,23,1,2,0,0,36079.0,41285.0,50241.0,32366.0,33429.0,32456.0,26.0,25.0,36655.333333333336,44349.16666666666,47539.958333333336,15807.018621290936,-0.25881904510252157,0.9659258262890681,0.0,1.0
2010-02-02 00:00:00,25,30138,0,2,2,1,0,32602.0,36079.0,41285.0,29807.0,31248.0,30407.0,25.0,25.0,32939.666666666664,40567.0,47553.75,15791.010161949122,0.0,1.0,0.7818314824680298,0.6234898018587336
2010-02-02 01:00:00,24,28841,1,2,2,1,0,30138.0,32602.0,36079.0,28569.0,29691.0,29299.0,25.0,25.0,30527.0,36531.0,47565.083333333336,15776.883532331454,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336
2010-02-02 02:00:00,23,27727,2,2,2,1,0,28841.0,30138.0,32602.0,27643.0,28488.0,28307.0,24.0,25.0,28902.0,32778.666666666664,47568.583333333336,15772.280436470324,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2010-02-02 03:00:00,23,26511,3,2,2,1,0,27727.0,28841.0,30138.0,26786.0,27440.0,27211.0,23.0,25.0,27693.0,30316.33333333333,47557.125,15788.127058874708,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336
2010-02-02 04:00:00,22,27167,4,2,2,1,0,26511.0,27727.0,28841.0,26900.0,27008.0,27618.0,23.0,24.0,27135.0,28831.0,47568.25,15773.025133049903,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2010-02-02 05:00:00,22,29252,5,2,2,1,0,27167.0,26511.0,27727.0,28470.0,27425.0,29152.0,22.0,23.0,27643.33333333333,28272.666666666668,47600.833333333336,15732.613292599885,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336
2010-02-02 06:00:00,22,33161,6,2,2,1,0,29252.0,27167.0,26511.0,32154.0,27946.0,33047.0,22.0,23.0,29860.0,28776.5,47642.79166666666,15690.913540559604,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2010-02-02 07:00:00,22,43510,7,2,2,1,0,33161.0,29252.0,27167.0,42969.0,28207.0,43423.0,22.0,23.0,35307.666666666664,31221.33333333333,47665.333333333336,15684.294417101357,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2010-02-02 08:00:00,22,52704,8,2,2,1,0,43510.0,33161.0,29252.0,51847.0,31329.0,52841.0,22.0,23.0,43125.0,35384.166666666664,47701.04166666666,15695.200491756936,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
2010-02-02 09:00:00,22,62722,9,2,2,1,0,52704.0,43510.0,33161.0,62872.0,42888.0,63676.0,22.0,23.0,52978.66666666666,41419.333333333336,47694.79166666666,15688.925199363715,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336
2010-02-02 10:00:00,24,66551,10,2,2,1,0,62722.0,52704.0,43510.0,65421.0,45468.0,65837.0,22.0,25.0,60659.0,47983.333333333336,47741.875,15746.027140927454,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2010-02-02 11:00:00,27,66943,11,2,2,1,0,66551.0,62722.0,52704.0,66325.0,45918.0,66590.0,24.0,28.0,65405.333333333336,54265.16666666666,47767.625,15778.210456229974,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
2010-02-02 12:00:00,30,66024,12,2,2,1,0,66943.0,66551.0,62722.0,65886.0,45889.0,65849.0,27.0,29.0,66506.0,59742.333333333336,47773.375,15785.123984343134,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2010-02-02 13:00:00,31,67673,13,2,2,1,0,66024.0,66943.0,66551.0,67511.0,45927.0,66587.0,30.0,30.0,66880.0,63769.5,47780.125,15793.963269752854,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
2010-02-02 14:00:00,32,68429,14,2,2,1,0,67673.0,66024.0,66943.0,67769.0,46171.0,67533.0,31.0,31.0,67375.33333333333,66390.33333333333,47807.625,15830.81215146582,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2010-02-02 15:00:00,33,68016,15,2,2,1,0,68429.0,67673.0,66024.0,67659.0,45889.0,66898.0,32.0,31.0,68039.33333333333,67272.66666666667,47822.5,15850.431523408402,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
2010-02-02 16:00:00,34,63149,16,2,2,1,0,68016.0,68429.0,67673.0,62550.0,45708.0,61146.0,33.0,32.0,66531.33333333333,66705.66666666667,47847.458333333336,15875.082367411494,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2010-02-02 17:00:00,34,53408,17,2,2,1,0,63149.0,68016.0,68429.0,53726.0,45257.0,53182.0,34.0,32.0,61524.333333333336,64449.833333333336,47834.208333333336,15870.094492963097,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
2010-02-02 18:00:00,34,52798,18,2,2,1,0,53408.0,63149.0,68016.0,52831.0,48354.0,52225.0,34.0,31.0,56451.66666666666,62245.5,47832.833333333336,15869.644166490074,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2010-02-02 19:00:00,32,53972,19,2,2,1,0,52798.0,53408.0,63149.0,53057.0,50820.0,53160.0,34.0,30.0,53392.66666666666,59962.0,47870.958333333336,15883.833048182489,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
2010-02-02 20:00:00,29,50214,20,2,2,1,0,53972.0,52798.0,53408.0,50241.0,48575.0,50080.0,32.0,28.0,52328.0,56926.16666666666,47869.833333333336,15883.658842718887,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2010-02-02 21:00:00,27,40493,21,2,2,1,0,50214.0,53972.0,52798.0,41285.0,40296.0,39769.0,29.0,27.0,48226.333333333336,52339.0,47836.833333333336,15898.749914398228,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
2010-02-02 22:00:00,27,36342,22,2,2,1,0,40493.0,50214.0,53972.0,36079.0,35536.0,35976.0,27.0,26.0,42349.66666666666,47871.16666666666,47847.79166666666,15890.38181876107,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2010-02-02 23:00:00,27,32662,23,2,2,1,0,36342.0,40493.0,50214.0,32602.0,32366.0,32623.0,27.0,25.0,36499.0,44413.5,47850.29166666666,15887.883467760672,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
2010-02-03 00:00:00,26,30828,0,3,2,2,0,32662.0,36342.0,40493.0,30138.0,29807.0,30796.0,27.0,25.0,33277.333333333336,40751.833333333336,47879.04166666666,15855.02888944523,0.0,1.0,0.9749279121818236,-0.22252093395631434
2010-02-03 01:00:00,25,29585,1,3,2,2,0,30828.0,32662.0,36342.0,28841.0,28569.0,29413.0,26.0,24.0,31025.0,36687.333333333336,47910.04166666666,15816.868418350192,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2010-02-03 02:00:00,25,28426,2,3,2,2,0,29585.0,30828.0,32662.0,27727.0,27643.0,28053.0,25.0,23.0,29613.0,33056.0,47939.16666666666,15778.685211844828,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2010-02-03 03:00:00,24,27639,3,3,2,2,0,28426.0,29585.0,30828.0,26511.0,26786.0,27362.0,25.0,23.0,28550.0,30913.666666666668,47986.16666666666,15713.627823081364,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2010-02-03 04:00:00,24,27591,4,3,2,2,0,27639.0,28426.0,29585.0,27167.0,26900.0,27487.0,24.0,22.0,27885.33333333333,29455.166666666668,48003.833333333336,15689.42307434518,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2010-02-03 05:00:00,24,29433,5,3,2,2,0,27591.0,27639.0,28426.0,29252.0,28470.0,29693.0,24.0,22.0,28221.0,28917.0,48011.375,15680.05815986462,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2010-02-03 06:00:00,23,33398,6,3,2,2,0,29433.0,27591.0,27639.0,33161.0,32154.0,33181.0,24.0,22.0,30140.666666666668,29345.33333333333,48021.25,15670.370685246771,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2010-02-03 07:00:00,23,44378,7,3,2,2,0,33398.0,29433.0,27591.0,43510.0,42969.0,43323.0,23.0,22.0,35736.333333333336,31810.83333333333,48057.41666666666,15660.5047420369,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2010-02-03 08:00:00,23,54911,8,3,2,2,0,44378.0,33398.0,29433.0,52704.0,51847.0,53439.0,23.0,22.0,44229.0,36225.0,48149.375,15695.416552812554,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2010-02-03 09:00:00,23,65115,9,3,2,2,0,54911.0,44378.0,33398.0,62722.0,62872.0,64910.0,23.0,22.0,54801.333333333336,42471.0,48249.083333333336,15799.274540077831,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2010-02-03 10:00:00,26,69068,10,3,2,2,0,65115.0,54911.0,44378.0,66551.0,65421.0,67766.0,23.0,24.0,63031.333333333336,49383.833333333336,48353.958333333336,15933.82499311543,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2010-02-03 11:00:00,28,69245,11,3,2,2,0,69068.0,65115.0,54911.0,66943.0,66325.0,67668.0,26.0,27.0,67809.33333333333,56019.16666666666,48449.875,16057.042700573526,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2010-02-03 12:00:00,29,68013,12,3,2,2,0,69245.0,69068.0,65115.0,66024.0,65886.0,66530.0,28.0,30.0,68775.33333333333,61788.333333333336,48532.75,16156.516276587916,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2010-02-03 13:00:00,31,68860,13,3,2,2,0,68013.0,69245.0,69068.0,67673.0,67511.0,66792.0,29.0,31.0,68706.0,65868.66666666667,48582.208333333336,16219.350539131645,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2010-02-03 14:00:00,32,70371,14,3,2,2,0,68860.0,68013.0,69245.0,68429.0,67769.0,67771.0,31.0,32.0,69081.33333333333,68445.33333333333,48663.125,16327.155023383795,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2010-02-03 15:00:00,32,69202,15,3,2,2,0,70371.0,68860.0,68013.0,68016.0,67659.0,67625.0,32.0,33.0,69477.66666666667,69126.5,48712.54166666666,16389.950266468688,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
2010-02-03 16:00:00,34,63865,16,3,2,2,0,69202.0,70371.0,68860.0,63149.0,62550.0,62213.0,32.0,34.0,67812.66666666667,68259.33333333333,48742.375,16417.99795508755,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2010-02-03 17:00:00,32,55205,17,3,2,2,0,63865.0,69202.0,70371.0,53408.0,53726.0,53548.0,34.0,34.0,62757.333333333336,65919.33333333333,48817.25,16444.277480261157,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2010-02-03 18:00:00,32,53588,18,3,2,2,0,55205.0,63865.0,69202.0,52798.0,52831.0,52953.0,32.0,34.0,57552.66666666666,63515.16666666666,48850.16666666666,16453.3803892052,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2010-02-03 19:00:00,31,53831,19,3,2,2,0,53588.0,55205.0,63865.0,53972.0,53057.0,53362.0,32.0,32.0,54208.0,61010.333333333336,48844.29166666666,16451.497089214932,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
2010-02-03 20:00:00,29,51039,20,3,2,2,0,53831.0,53588.0,55205.0,50214.0,50241.0,49889.0,31.0,29.0,52819.333333333336,57788.333333333336,48878.66666666666,16455.34495342562,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2010-02-03 21:00:00,28,41580,21,3,2,2,0,51039.0,53831.0,53588.0,40493.0,41285.0,39824.0,29.0,27.0,48816.66666666666,53184.66666666666,48923.958333333336,16432.741152370025,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
2010-02-03 22:00:00,27,37795,22,3,2,2,0,41580.0,51039.0,53831.0,36342.0,36079.0,35763.0,28.0,27.0,43471.333333333336,48839.66666666666,48984.5,16386.984034261117,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2010-02-03 23:00:00,26,34255,23,3,2,2,0,37795.0,41580.0,51039.0,32662.0,32602.0,32970.0,27.0,27.0,37876.66666666666,45348.0,49050.875,16321.089425255048,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2010-02-04 00:00:00,26,32417,0,4,2,3,0,34255.0,37795.0,41580.0,30828.0,30138.0,30695.0,26.0,26.0,34822.333333333336,41819.5,49117.083333333336,16247.007082019343,0.0,1.0,0.43388373911755823,-0.900968867902419
2010-02-04 01:00:00,25,30713,1,4,2,3,0,32417.0,34255.0,37795.0,29585.0,28841.0,29521.0,26.0,25.0,32461.666666666668,37966.5,49164.083333333336,16189.577280290276,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2010-02-04 02:00:00,25,29421,2,4,2,3,0,30713.0,32417.0,34255.0,28426.0,27727.0,28601.0,25.0,25.0,30850.33333333333,34363.5,49205.54166666666,16135.345317653597,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2010-02-04 03:00:00,24,28530,3,4,2,3,0,29421.0,30713.0,32417.0,27639.0,26511.0,27891.0,25.0,24.0,29554.666666666668,32188.5,49242.66666666666,16084.511455236106,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2010-02-04 04:00:00,24,28697,4,4,2,3,0,28530.0,29421.0,30713.0,27591.0,27167.0,28147.0,24.0,24.0,28882.666666666668,30672.166666666668,49288.75,16021.240632767547,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2010-02-04 05:00:00,24,31194,5,4,2,3,0,28697.0,28530.0,29421.0,29433.0,29252.0,29467.0,24.0,24.0,29473.666666666668,30162.0,49362.125,15930.123827441112,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2010-02-04 06:00:00,24,34722,6,4,2,3,0,31194.0,28697.0,28530.0,33398.0,33161.0,34159.0,24.0,23.0,31537.666666666668,30546.166666666668,49417.29166666666,15874.63162319365,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2010-02-04 07:00:00,24,45899,7,4,2,3,0,34722.0,31194.0,28697.0,44378.0,43510.0,43676.0,24.0,23.0,37271.66666666666,33077.166666666664,49480.66666666666,15856.664890489232,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2010-02-04 08:00:00,24,54546,8,4,2,3,0,45899.0,34722.0,31194.0,54911.0,52704.0,53583.0,24.0,23.0,45055.66666666666,37264.66666666666,49465.458333333336,15851.404304760175,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2010-02-04 09:00:00,24,64895,9,4,2,3,0,54546.0,45899.0,34722.0,65115.0,62722.0,64738.0,24.0,23.0,55113.333333333336,43325.5,49456.29166666666,15842.02173219707,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419
2010-02-04 10:00:00,26,68198,10,4,2,3,0,64895.0,54546.0,45899.0,69068.0,66551.0,67985.0,24.0,26.0,62546.333333333336,49909.0,49420.04166666666,15796.123628721036,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2010-02-04 11:00:00,28,68408,11,4,2,3,0,68198.0,64895.0,54546.0,69245.0,66943.0,68405.0,26.0,28.0,67167.0,56111.333333333336,49385.16666666666,15751.311052863392,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419
2010-02-04 12:00:00,30,67470,12,4,2,3,0,68408.0,68198.0,64895.0,68013.0,66024.0,66360.0,28.0,29.0,68025.33333333333,61569.333333333336,49362.54166666666,15723.756789120222,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2010-02-04 13:00:00,31,68735,13,4,2,3,0,67470.0,68408.0,68198.0,68860.0,67673.0,67099.0,30.0,31.0,68204.33333333333,65375.333333333336,49357.333333333336,15717.036925264996,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419
2010-02-04 14:00:00,32,68440,14,4,2,3,0,68735.0,67470.0,68408.0,70371.0,68429.0,67353.0,31.0,32.0,68215.0,67691.0,49276.875,15609.360846209313,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2010-02-04 15:00:00,33,67983,15,4,2,3,0,68440.0,68735.0,67470.0,69202.0,68016.0,66563.0,32.0,32.0,68386.0,68205.66666666667,49226.083333333336,15543.551647510903,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419
2010-02-04 16:00:00,33,62632,16,4,2,3,0,67983.0,68440.0,68735.0,63865.0,63149.0,62069.0,33.0,34.0,66351.66666666667,67278.0,49174.708333333336,15495.024902765315,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2010-02-04 17:00:00,33,53918,17,4,2,3,0,62632.0,67983.0,68440.0,55205.0,53408.0,53733.0,33.0,32.0,61511.0,64863.0,49121.083333333336,15475.462636665794,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
2010-02-04 18:00:00,33,53012,18,4,2,3,0,53918.0,62632.0,67983.0,53588.0,52798.0,52101.0,33.0,32.0,56520.66666666666,62453.333333333336,49097.083333333336,15468.679114842658,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2010-02-04 19:00:00,31,52964,19,4,2,3,0,53012.0,53918.0,62632.0,53831.0,53972.0,53838.0,33.0,31.0,53298.0,59824.833333333336,49060.958333333336,15458.15182293134,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2010-02-04 20:00:00,29,50870,20,4,2,3,0,52964.0,53012.0,53918.0,51039.0,50214.0,51357.0,31.0,29.0,52282.0,56896.5,49053.91666666666,15457.25005329678,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2010-02-04 21:00:00,28,41451,21,4,2,3,0,50870.0,52964.0,53012.0,41580.0,40493.0,39732.0,29.0,28.0,48428.333333333336,52474.5,49048.54166666666,15459.98416664679,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2010-02-04 22:00:00,27,37014,22,4,2,3,0,41451.0,50870.0,52964.0,37795.0,36342.0,35901.0,28.0,27.0,43111.66666666666,48204.833333333336,49016.0,15485.502501989686,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2010-02-04 23:00:00,26,33449,23,4,2,3,0,37014.0,41451.0,50870.0,34255.0,32662.0,32589.0,27.0,26.0,37304.66666666666,44793.333333333336,48982.41666666666,15519.742571029095,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2010-02-05 00:00:00,25,31551,0,5,2,4,0,33449.0,37014.0,41451.0,32417.0,30828.0,30355.0,26.0,26.0,34004.666666666664,41216.5,48946.333333333336,15560.88382889064,0.0,1.0,-0.433883739117558,-0.9009688679024191
2010-02-05 01:00:00,25,29947,1,5,2,4,0,31551.0,33449.0,37014.0,30713.0,29585.0,29121.0,25.0,25.0,31649.0,37380.333333333336,48914.41666666666,15600.642687197907,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2010-02-05 02:00:00,25,29378,2,5,2,4,0,29947.0,31551.0,33449.0,29421.0,28426.0,28175.0,25.0,25.0,30292.0,33798.333333333336,48912.625,15602.98105244073,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2010-02-05 03:00:00,24,28840,3,5,2,4,0,29378.0,29947.0,31551.0,28530.0,27639.0,27541.0,25.0,24.0,29388.33333333333,31696.5,48925.54166666666,15585.492523997376,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191
2010-02-05 04:00:00,24,28955,4,5,2,4,0,28840.0,29378.0,29947.0,28697.0,27591.0,27861.0,24.0,24.0,29057.666666666668,30353.33333333333,48936.29166666666,15571.015630998369,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2010-02-05 05:00:00,24,30702,5,5,2,4,0,28955.0,28840.0,29378.0,31194.0,29433.0,29411.0,24.0,24.0,29499.0,29895.5,48915.79166666666,15595.69412698693,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
2010-02-05 06:00:00,24,34195,6,5,2,4,0,30702.0,28955.0,28840.0,34722.0,33398.0,32583.0,24.0,24.0,31284.0,30336.166666666668,48893.833333333336,15616.90408740992,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2010-02-05 07:00:00,23,44923,7,5,2,4,0,34195.0,30702.0,28955.0,45899.0,44378.0,42976.0,24.0,24.0,36606.66666666666,32832.166666666664,48853.16666666666,15626.309677749445,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2010-02-05 08:00:00,23,53889,8,5,2,4,0,44923.0,34195.0,30702.0,54546.0,54911.0,52676.0,23.0,24.0,44335.66666666666,36917.333333333336,48825.79166666666,15616.475449871768,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2010-02-05 09:00:00,24,65706,9,5,2,4,0,53889.0,44923.0,34195.0,64895.0,65115.0,64254.0,23.0,24.0,54839.333333333336,43061.66666666666,48859.583333333336,15653.59188928312,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
2010-02-05 10:00:00,26,69017,10,5,2,4,0,65706.0,53889.0,44923.0,68198.0,69068.0,66977.0,24.0,26.0,62870.66666666666,49738.66666666666,48893.708333333336,15698.411352687468,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2010-02-05 11:00:00,29,68175,11,5,2,4,0,69017.0,65706.0,53889.0,68408.0,69245.0,66544.0,26.0,28.0,67632.66666666667,55984.16666666666,48884.0,15685.88551920922,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
2010-02-05 12:00:00,30,66524,12,5,2,4,0,68175.0,69017.0,65706.0,67470.0,68013.0,64591.0,29.0,30.0,67905.33333333333,61372.333333333336,48844.583333333336,15638.266916978526,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2010-02-05 13:00:00,32,66897,13,5,2,4,0,66524.0,68175.0,69017.0,68735.0,68860.0,64470.0,30.0,31.0,67198.66666666667,65034.66666666666,48768.0,15540.821885266028,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
2010-02-05 14:00:00,32,66983,14,5,2,4,0,66897.0,66524.0,68175.0,68440.0,70371.0,66403.0,32.0,32.0,66801.33333333333,67217.0,48707.29166666666,15463.286844706236,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2010-02-05 15:00:00,33,63567,15,5,2,4,0,66983.0,66897.0,66524.0,67983.0,69202.0,65696.0,32.0,33.0,65815.66666666667,66860.5,48523.29166666666,15248.734768552602,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
2010-02-05 16:00:00,31,58258,16,5,2,4,0,63567.0,66983.0,66897.0,62632.0,63865.0,60195.0,33.0,33.0,62936.0,65067.333333333336,48341.04166666666,15098.173962376595,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2010-02-05 17:00:00,27,50289,17,5,2,4,0,58258.0,63567.0,66983.0,53918.0,55205.0,52282.0,31.0,33.0,57371.333333333336,62086.333333333336,48189.833333333336,15058.01108948365,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2010-02-05 18:00:00,26,50124,18,5,2,4,0,50289.0,58258.0,63567.0,53012.0,53588.0,51901.0,27.0,33.0,52890.333333333336,59353.0,48069.5,15029.312287196812,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2010-02-05 19:00:00,25,51161,19,5,2,4,0,50124.0,50289.0,58258.0,52964.0,53831.0,52676.0,26.0,31.0,50524.66666666666,56730.333333333336,47994.375,15008.274575141011,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
2010-02-05 20:00:00,25,48794,20,5,2,4,0,51161.0,50124.0,50289.0,50870.0,51039.0,49488.0,25.0,29.0,50026.333333333336,53698.833333333336,47907.875,14996.958588218384,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2010-02-05 21:00:00,25,37384,21,5,2,4,0,48794.0,51161.0,50124.0,41451.0,41580.0,40251.0,25.0,28.0,45779.66666666666,49335.0,47738.41666666666,15095.74250637704,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
2010-02-05 22:00:00,25,32069,22,5,2,4,0,37384.0,48794.0,51161.0,37014.0,37795.0,35156.0,25.0,27.0,39415.66666666666,44970.16666666666,47532.375,15281.093449984912,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2010-02-05 23:00:00,25,29125,23,5,2,4,0,32069.0,37384.0,48794.0,33449.0,34255.0,32868.0,25.0,26.0,32859.333333333336,41442.833333333336,47352.208333333336,15478.572501811605,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191
2010-02-06 00:00:00,25,27166,0,6,2,5,1,29125.0,32069.0,37384.0,31551.0,32417.0,30532.0,25.0,25.0,29453.33333333333,37616.5,47169.5,15697.530129734128,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2010-02-06 01:00:00,25,25783,1,6,2,5,1,27166.0,29125.0,32069.0,29947.0,30713.0,28638.0,25.0,25.0,27358.0,33386.833333333336,46996.0,15917.630124569623,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2010-02-06 02:00:00,25,24874,2,6,2,5,1,25783.0,27166.0,29125.0,29378.0,29421.0,27789.0,25.0,25.0,25941.0,29400.166666666668,46808.333333333336,16159.094264508543,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2010-02-06 03:00:00,24,24240,3,6,2,5,1,24874.0,25783.0,27166.0,28840.0,28530.0,26953.0,25.0,24.0,24965.666666666668,27209.5,46616.66666666666,16406.868301088813,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
2010-02-06 04:00:00,24,24002,4,6,2,5,1,24240.0,24874.0,25783.0,28955.0,28697.0,26843.0,24.0,24.0,24372.0,25865.0,46410.29166666666,16667.762473342096,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2010-02-06 05:00:00,24,25207,5,6,2,5,1,24002.0,24240.0,24874.0,30702.0,31194.0,27940.0,24.0,24.0,24483.0,25212.0,46181.333333333336,16928.622609334547,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
